source	target	edge_score	max_head_layer_score	top_head_layers
NDUFA5P3	AC104297.1	0.0292055755853652	0.343505859375	"[{""layer"": 1, ""head"": 4, ""score"": 0.343505859375}, {""layer"": 9, ""head"": 1, ""score"": 0.229736328125}, {""layer"": 4, ""head"": 1, ""score"": 0.22802734375}, {""layer"": 0, ""head"": 5, ""score"": 0.1732177734375}, {""layer"": 2, ""head"": 0, ""score"": 0.163330078125}]"
MTND5P5	RBBP4P2	0.0291303526610136	0.93603515625	"[{""layer"": 0, ""head"": 3, ""score"": 0.93603515625}, {""layer"": 0, ""head"": 7, ""score"": 0.89990234375}, {""layer"": 0, ""head"": 2, ""score"": 0.46533203125}, {""layer"": 0, ""head"": 5, ""score"": 0.05084228515625}, {""layer"": 10, ""head"": 6, ""score"": 0.044891357421875}]"
NRIP2	RPL19P18	0.0291292741894722	0.2783203125	"[{""layer"": 10, ""head"": 5, ""score"": 0.2783203125}, {""layer"": 8, ""head"": 1, ""score"": 0.159423828125}, {""layer"": 6, ""head"": 7, ""score"": 0.1585693359375}, {""layer"": 2, ""head"": 7, ""score"": 0.1446533203125}, {""layer"": 10, ""head"": 7, ""score"": 0.118896484375}]"
LINC00342	RBBP4P2	0.029128361493349	0.92236328125	"[{""layer"": 0, ""head"": 3, ""score"": 0.92236328125}, {""layer"": 0, ""head"": 7, ""score"": 0.859375}, {""layer"": 0, ""head"": 2, ""score"": 0.456787109375}, {""layer"": 0, ""head"": 5, ""score"": 0.08673095703125}, {""layer"": 1, ""head"": 4, ""score"": 0.057098388671875}]"
HLA-DQB2	RBBP4P2	0.029097780585289	0.921875	"[{""layer"": 0, ""head"": 7, ""score"": 0.921875}, {""layer"": 0, ""head"": 3, ""score"": 0.919921875}, {""layer"": 0, ""head"": 2, ""score"": 0.43115234375}, {""layer"": 10, ""head"": 6, ""score"": 0.045562744140625}, {""layer"": 0, ""head"": 5, ""score"": 0.03619384765625}]"
RP11-1094M14.7	RAC1P5	0.0290637798607349	0.82373046875	"[{""layer"": 0, ""head"": 5, ""score"": 0.82373046875}, {""layer"": 0, ""head"": 6, ""score"": 0.48193359375}, {""layer"": 1, ""head"": 4, ""score"": 0.139404296875}, {""layer"": 10, ""head"": 5, ""score"": 0.12152099609375}, {""layer"": 5, ""head"": 1, ""score"": 0.11004638671875}]"
PLGLA	ELOCP27	0.0290612466633319	0.221435546875	"[{""layer"": 1, ""head"": 4, ""score"": 0.221435546875}, {""layer"": 0, ""head"": 5, ""score"": 0.2086181640625}, {""layer"": 10, ""head"": 5, ""score"": 0.157958984375}, {""layer"": 10, ""head"": 6, ""score"": 0.1502685546875}, {""layer"": 1, ""head"": 6, ""score"": 0.11993408203125}]"
RP11-354B3.1	RBBP4P2	0.0290383733808994	0.97314453125	"[{""layer"": 0, ""head"": 3, ""score"": 0.97314453125}, {""layer"": 0, ""head"": 7, ""score"": 0.89404296875}, {""layer"": 0, ""head"": 2, ""score"": 0.380615234375}, {""layer"": 1, ""head"": 4, ""score"": 0.048980712890625}, {""layer"": 10, ""head"": 6, ""score"": 0.03887939453125}]"
AMD1P3	H2AZP3	0.0290138479322195	0.685546875	"[{""layer"": 0, ""head"": 5, ""score"": 0.685546875}, {""layer"": 0, ""head"": 3, ""score"": 0.5556640625}, {""layer"": 4, ""head"": 2, ""score"": 0.10089111328125}, {""layer"": 8, ""head"": 7, ""score"": 0.09832763671875}, {""layer"": 10, ""head"": 6, ""score"": 0.09698486328125}]"
RP11-383F6.1	RBBP4P2	0.028870366513729	0.9873046875	"[{""layer"": 0, ""head"": 3, ""score"": 0.9873046875}, {""layer"": 0, ""head"": 7, ""score"": 0.71435546875}, {""layer"": 0, ""head"": 2, ""score"": 0.61474609375}, {""layer"": 1, ""head"": 4, ""score"": 0.030303955078125}, {""layer"": 2, ""head"": 0, ""score"": 0.028106689453125}]"
SNORA19	RAC1P5	0.0288567412644624	0.373779296875	"[{""layer"": 0, ""head"": 6, ""score"": 0.373779296875}, {""layer"": 1, ""head"": 4, ""score"": 0.263671875}, {""layer"": 8, ""head"": 7, ""score"": 0.125244140625}, {""layer"": 10, ""head"": 5, ""score"": 0.1083984375}, {""layer"": 1, ""head"": 1, ""score"": 0.102783203125}]"
CH25H	RBBP4P2	0.0287367794662714	0.99169921875	"[{""layer"": 0, ""head"": 3, ""score"": 0.99169921875}, {""layer"": 1, ""head"": 3, ""score"": 0.2464599609375}, {""layer"": 1, ""head"": 6, ""score"": 0.2412109375}, {""layer"": 0, ""head"": 5, ""score"": 0.1204833984375}, {""layer"": 1, ""head"": 5, ""score"": 0.1048583984375}]"
TRAJ43	RBBP4P2	0.0287262294441461	0.93505859375	"[{""layer"": 0, ""head"": 7, ""score"": 0.93505859375}, {""layer"": 0, ""head"": 3, ""score"": 0.86669921875}, {""layer"": 0, ""head"": 2, ""score"": 0.3623046875}, {""layer"": 2, ""head"": 0, ""score"": 0.04364013671875}, {""layer"": 1, ""head"": 4, ""score"": 0.035491943359375}]"
NKG7	RPL19P18	0.0286655202507972	0.278564453125	"[{""layer"": 0, ""head"": 1, ""score"": 0.278564453125}, {""layer"": 0, ""head"": 5, ""score"": 0.242919921875}, {""layer"": 1, ""head"": 6, ""score"": 0.1705322265625}, {""layer"": 10, ""head"": 5, ""score"": 0.1636962890625}, {""layer"": 7, ""head"": 1, ""score"": 0.1287841796875}]"
TRAJ57	RBBP4P2	0.0286331009119749	0.99267578125	"[{""layer"": 0, ""head"": 3, ""score"": 0.99267578125}, {""layer"": 0, ""head"": 2, ""score"": 0.306640625}, {""layer"": 0, ""head"": 5, ""score"": 0.269775390625}, {""layer"": 1, ""head"": 3, ""score"": 0.157470703125}, {""layer"": 10, ""head"": 0, ""score"": 0.1026611328125}]"
IGHV4-59	RBBP4P2	0.0285845063626766	0.9306640625	"[{""layer"": 0, ""head"": 3, ""score"": 0.9306640625}, {""layer"": 0, ""head"": 7, ""score"": 0.81005859375}, {""layer"": 0, ""head"": 2, ""score"": 0.487060546875}, {""layer"": 10, ""head"": 6, ""score"": 0.04034423828125}, {""layer"": 1, ""head"": 6, ""score"": 0.024139404296875}]"
COX6CP1	ELOCP27	0.0285770446062088	0.2890625	"[{""layer"": 4, ""head"": 1, ""score"": 0.2890625}, {""layer"": 0, ""head"": 6, ""score"": 0.183837890625}, {""layer"": 1, ""head"": 4, ""score"": 0.15966796875}, {""layer"": 1, ""head"": 1, ""score"": 0.1524658203125}, {""layer"": 3, ""head"": 7, ""score"": 0.1416015625}]"
BACH2	RBBP4P2	0.0285706669092178	0.94189453125	"[{""layer"": 0, ""head"": 3, ""score"": 0.94189453125}, {""layer"": 0, ""head"": 2, ""score"": 0.53125}, {""layer"": 0, ""head"": 7, ""score"": 0.409423828125}, {""layer"": 0, ""head"": 5, ""score"": 0.109619140625}, {""layer"": 1, ""head"": 3, ""score"": 0.07122802734375}]"
RP11-174F8.1	MTHFD1P1	0.0285706371068954	0.373779296875	"[{""layer"": 3, ""head"": 7, ""score"": 0.373779296875}, {""layer"": 4, ""head"": 1, ""score"": 0.2841796875}, {""layer"": 9, ""head"": 1, ""score"": 0.1346435546875}, {""layer"": 10, ""head"": 7, ""score"": 0.1300048828125}, {""layer"": 2, ""head"": 6, ""score"": 0.08538818359375}]"
