source	target	edge_score	max_head_layer_score	top_head_layers
MYBL1	H4C13	0.0031627469385663	0.0	"[{""layer"": 8, ""head"": 0, ""score"": 0.0}, {""layer"": 7, ""head"": 7, ""score"": 0.0}, {""layer"": 8, ""head"": 2, ""score"": 0.0}, {""layer"": 8, ""head"": 3, ""score"": 0.0}, {""layer"": 8, ""head"": 1, ""score"": 0.0}]"
TCF12	CELSR3	0.0031621931837155	0.01446533203125	"[{""layer"": 0, ""head"": 3, ""score"": 0.01446533203125}, {""layer"": 1, ""head"": 5, ""score"": 0.01195526123046875}, {""layer"": 1, ""head"": 1, ""score"": 0.0091400146484375}, {""layer"": 2, ""head"": 6, ""score"": 0.00897979736328125}, {""layer"": 3, ""head"": 6, ""score"": 0.005764007568359375}]"
IFI16	ADORA2A	0.0031613614410161	0.01491546630859375	"[{""layer"": 1, ""head"": 0, ""score"": 0.01491546630859375}, {""layer"": 10, ""head"": 6, ""score"": 0.01213836669921875}, {""layer"": 5, ""head"": 6, ""score"": 0.01041412353515625}, {""layer"": 0, ""head"": 4, ""score"": 0.0102691650390625}, {""layer"": 2, ""head"": 0, ""score"": 0.00971221923828125}]"
POU3F1	UGT2B17	0.0031589730642735	0.0	"[{""layer"": 8, ""head"": 0, ""score"": 0.0}, {""layer"": 7, ""head"": 7, ""score"": 0.0}, {""layer"": 8, ""head"": 2, ""score"": 0.0}, {""layer"": 8, ""head"": 3, ""score"": 0.0}, {""layer"": 8, ""head"": 1, ""score"": 0.0}]"
NFIB	CRISP3	0.0031580217182636	0.0	"[{""layer"": 8, ""head"": 0, ""score"": 0.0}, {""layer"": 7, ""head"": 7, ""score"": 0.0}, {""layer"": 8, ""head"": 2, ""score"": 0.0}, {""layer"": 8, ""head"": 3, ""score"": 0.0}, {""layer"": 8, ""head"": 1, ""score"": 0.0}]"
FOSB	IL12A	0.003157231491059	0.037811279296875	"[{""layer"": 1, ""head"": 1, ""score"": 0.037811279296875}, {""layer"": 1, ""head"": 4, ""score"": 0.018890380859375}, {""layer"": 11, ""head"": 7, ""score"": 0.01468658447265625}, {""layer"": 10, ""head"": 2, ""score"": 0.010009765625}, {""layer"": 3, ""head"": 7, ""score"": 0.00910186767578125}]"
KMT2C	CELSR3	0.0031558535993099	0.005641937255859375	"[{""layer"": 0, ""head"": 3, ""score"": 0.005641937255859375}, {""layer"": 1, ""head"": 1, ""score"": 0.005229949951171875}, {""layer"": 4, ""head"": 1, ""score"": 0.004932403564453125}, {""layer"": 1, ""head"": 4, ""score"": 0.004852294921875}, {""layer"": 2, ""head"": 6, ""score"": 0.004680633544921875}]"
PAX5	POU1F1	0.0031555774621665	0.0	"[{""layer"": 8, ""head"": 0, ""score"": 0.0}, {""layer"": 7, ""head"": 7, ""score"": 0.0}, {""layer"": 8, ""head"": 2, ""score"": 0.0}, {""layer"": 8, ""head"": 3, ""score"": 0.0}, {""layer"": 8, ""head"": 1, ""score"": 0.0}]"
RUNX1	CRISP3	0.0031523555517196	0.0	"[{""layer"": 8, ""head"": 0, ""score"": 0.0}, {""layer"": 7, ""head"": 7, ""score"": 0.0}, {""layer"": 8, ""head"": 2, ""score"": 0.0}, {""layer"": 8, ""head"": 3, ""score"": 0.0}, {""layer"": 8, ""head"": 1, ""score"": 0.0}]"
TCF12	TLX1	0.0031503622885793	0.0	"[{""layer"": 8, ""head"": 0, ""score"": 0.0}, {""layer"": 7, ""head"": 7, ""score"": 0.0}, {""layer"": 8, ""head"": 2, ""score"": 0.0}, {""layer"": 8, ""head"": 3, ""score"": 0.0}, {""layer"": 8, ""head"": 1, ""score"": 0.0}]"
IRF4	TLR10	0.0031497821492968	0.040492466517857144	"[{""layer"": 0, ""head"": 7, ""score"": 0.040492466517857144}, {""layer"": 6, ""head"": 5, ""score"": 0.031180245535714284}, {""layer"": 4, ""head"": 1, ""score"": 0.015459333147321428}, {""layer"": 0, ""head"": 0, ""score"": 0.013828822544642858}, {""layer"": 4, ""head"": 6, ""score"": 0.011788504464285714}]"
TRIM22	SLC2A4	0.0031491716702779	0.0777587890625	"[{""layer"": 1, ""head"": 4, ""score"": 0.0777587890625}, {""layer"": 0, ""head"": 5, ""score"": 0.0528564453125}, {""layer"": 0, ""head"": 1, ""score"": 0.0361328125}, {""layer"": 1, ""head"": 7, ""score"": 0.03411865234375}, {""layer"": 2, ""head"": 6, ""score"": 0.026885986328125}]"
TLX1	STAG1	0.0031461876351386	0.0	"[{""layer"": 8, ""head"": 0, ""score"": 0.0}, {""layer"": 7, ""head"": 7, ""score"": 0.0}, {""layer"": 8, ""head"": 2, ""score"": 0.0}, {""layer"": 8, ""head"": 3, ""score"": 0.0}, {""layer"": 8, ""head"": 1, ""score"": 0.0}]"
GABPAP	APP	0.003144433023408	0.02728271484375	"[{""layer"": 0, ""head"": 4, ""score"": 0.02728271484375}, {""layer"": 1, ""head"": 3, ""score"": 0.0204010009765625}, {""layer"": 2, ""head"": 0, ""score"": 0.0140838623046875}, {""layer"": 3, ""head"": 0, ""score"": 0.0083465576171875}, {""layer"": 4, ""head"": 2, ""score"": 0.00820159912109375}]"
SOX11	BAG1	0.0031443855259567	0.0	"[{""layer"": 8, ""head"": 0, ""score"": 0.0}, {""layer"": 7, ""head"": 7, ""score"": 0.0}, {""layer"": 8, ""head"": 2, ""score"": 0.0}, {""layer"": 8, ""head"": 3, ""score"": 0.0}, {""layer"": 8, ""head"": 1, ""score"": 0.0}]"
JUNB	CYP2A6	0.0031434036791324	0.040985107421875	"[{""layer"": 7, ""head"": 1, ""score"": 0.040985107421875}, {""layer"": 1, ""head"": 4, ""score"": 0.0196685791015625}, {""layer"": 6, ""head"": 1, ""score"": 0.01910400390625}, {""layer"": 1, ""head"": 6, ""score"": 0.0168609619140625}, {""layer"": 7, ""head"": 6, ""score"": 0.01476287841796875}]"
KLF12	POU1F1	0.0031423293054103	0.0	"[{""layer"": 8, ""head"": 0, ""score"": 0.0}, {""layer"": 7, ""head"": 7, ""score"": 0.0}, {""layer"": 8, ""head"": 2, ""score"": 0.0}, {""layer"": 8, ""head"": 3, ""score"": 0.0}, {""layer"": 8, ""head"": 1, ""score"": 0.0}]"
TNFAIP3	FCGR3B	0.0031415283679962	0.014748313210227272	"[{""layer"": 4, ""head"": 0, ""score"": 0.014748313210227272}, {""layer"": 8, ""head"": 7, ""score"": 0.012950550426136364}, {""layer"": 2, ""head"": 4, ""score"": 0.011125044389204546}, {""layer"": 1, ""head"": 0, ""score"": 0.010986328125}, {""layer"": 0, ""head"": 6, ""score"": 0.010941938920454546}]"
HDGF	MKI67	0.0031413076711552	0.0836181640625	"[{""layer"": 0, ""head"": 6, ""score"": 0.0836181640625}, {""layer"": 2, ""head"": 0, ""score"": 0.0087127685546875}, {""layer"": 6, ""head"": 7, ""score"": 0.00745391845703125}, {""layer"": 11, ""head"": 7, ""score"": 0.007061004638671875}, {""layer"": 10, ""head"": 5, ""score"": 0.0069122314453125}]"
TRIM22	IL12A	0.0031412929296493	0.043304443359375	"[{""layer"": 1, ""head"": 1, ""score"": 0.043304443359375}, {""layer"": 11, ""head"": 7, ""score"": 0.0135040283203125}, {""layer"": 2, ""head"": 6, ""score"": 0.012847900390625}, {""layer"": 10, ""head"": 2, ""score"": 0.0110015869140625}, {""layer"": 0, ""head"": 5, ""score"": 0.0106658935546875}]"
KLF6	CXCR1	0.0031403593186821	0.033544921875	"[{""layer"": 0, ""head"": 3, ""score"": 0.033544921875}, {""layer"": 10, ""head"": 2, ""score"": 0.01357421875}, {""layer"": 11, ""head"": 7, ""score"": 0.01124267578125}, {""layer"": 0, ""head"": 4, ""score"": 0.009423828125}, {""layer"": 1, ""head"": 2, ""score"": 0.00889892578125}]"
ATRX	MAD1L1	0.0031402972009446	0.039388020833333336	"[{""layer"": 0, ""head"": 7, ""score"": 0.039388020833333336}, {""layer"": 11, ""head"": 7, ""score"": 0.021542503720238096}, {""layer"": 0, ""head"": 3, ""score"": 0.021147228422619048}, {""layer"": 1, ""head"": 1, ""score"": 0.010771251860119048}, {""layer"": 0, ""head"": 0, ""score"": 0.01000395275297619}]"
JUN	FCGR3B	0.0031399212537273	0.01778564453125	"[{""layer"": 8, ""head"": 4, ""score"": 0.01778564453125}, {""layer"": 0, ""head"": 4, ""score"": 0.01751708984375}, {""layer"": 1, ""head"": 0, ""score"": 0.0151611328125}, {""layer"": 0, ""head"": 1, ""score"": 0.01290283203125}, {""layer"": 3, ""head"": 0, ""score"": 0.01229248046875}]"
NEAT1	GDF3	0.0031385025940835	0.0	"[{""layer"": 8, ""head"": 0, ""score"": 0.0}, {""layer"": 7, ""head"": 7, ""score"": 0.0}, {""layer"": 8, ""head"": 2, ""score"": 0.0}, {""layer"": 8, ""head"": 3, ""score"": 0.0}, {""layer"": 8, ""head"": 1, ""score"": 0.0}]"
NFATC2	CYP2A6	0.003138035070151	0.0245361328125	"[{""layer"": 1, ""head"": 1, ""score"": 0.0245361328125}, {""layer"": 10, ""head"": 5, ""score"": 0.023773193359375}, {""layer"": 2, ""head"": 2, ""score"": 0.023162841796875}, {""layer"": 2, ""head"": 5, ""score"": 0.0201568603515625}, {""layer"": 0, ""head"": 6, ""score"": 0.0196075439453125}]"
BIN1	CRISP3	0.0031371535733342	0.0	"[{""layer"": 8, ""head"": 0, ""score"": 0.0}, {""layer"": 7, ""head"": 7, ""score"": 0.0}, {""layer"": 8, ""head"": 2, ""score"": 0.0}, {""layer"": 8, ""head"": 3, ""score"": 0.0}, {""layer"": 8, ""head"": 1, ""score"": 0.0}]"
CEBPD	IL12A	0.0031367382034659	0.0	"[{""layer"": 8, ""head"": 0, ""score"": 0.0}, {""layer"": 7, ""head"": 7, ""score"": 0.0}, {""layer"": 8, ""head"": 2, ""score"": 0.0}, {""layer"": 8, ""head"": 3, ""score"": 0.0}, {""layer"": 8, ""head"": 1, ""score"": 0.0}]"
IRF8	KIR2DL3	0.0031358891477187	0.03662109375	"[{""layer"": 0, ""head"": 1, ""score"": 0.03662109375}, {""layer"": 2, ""head"": 2, ""score"": 0.026835123697916668}, {""layer"": 1, ""head"": 4, ""score"": 0.020426432291666668}, {""layer"": 11, ""head"": 5, ""score"": 0.011281331380208334}, {""layer"": 7, ""head"": 1, ""score"": 0.010528564453125}]"
GABPAP	KLF12	0.0031354470799366	0.01172637939453125	"[{""layer"": 1, ""head"": 5, ""score"": 0.01172637939453125}, {""layer"": 2, ""head"": 0, ""score"": 0.01071929931640625}, {""layer"": 9, ""head"": 0, ""score"": 0.0106353759765625}, {""layer"": 4, ""head"": 1, ""score"": 0.009368896484375}, {""layer"": 2, ""head"": 6, ""score"": 0.00739288330078125}]"
TCF4	CRISP3	0.0031340923160314	0.0	"[{""layer"": 8, ""head"": 0, ""score"": 0.0}, {""layer"": 7, ""head"": 7, ""score"": 0.0}, {""layer"": 8, ""head"": 2, ""score"": 0.0}, {""layer"": 8, ""head"": 3, ""score"": 0.0}, {""layer"": 8, ""head"": 1, ""score"": 0.0}]"
POU2F2	IL12A	0.0031333845108747	0.115478515625	"[{""layer"": 1, ""head"": 1, ""score"": 0.115478515625}, {""layer"": 2, ""head"": 6, ""score"": 0.022857666015625}, {""layer"": 3, ""head"": 5, ""score"": 0.0144195556640625}, {""layer"": 11, ""head"": 1, ""score"": 0.01413726806640625}, {""layer"": 0, ""head"": 4, ""score"": 0.01354217529296875}]"
NR4A2	EGR3	0.0031327046453952	0.04571533203125	"[{""layer"": 0, ""head"": 1, ""score"": 0.04571533203125}, {""layer"": 4, ""head"": 1, ""score"": 0.02294921875}, {""layer"": 5, ""head"": 4, ""score"": 0.019134521484375}, {""layer"": 8, ""head"": 7, ""score"": 0.017730712890625}, {""layer"": 1, ""head"": 7, ""score"": 0.0101776123046875}]"
GABPAP	S100A4	0.0031325926538556	0.0146636962890625	"[{""layer"": 9, ""head"": 4, ""score"": 0.0146636962890625}, {""layer"": 9, ""head"": 6, ""score"": 0.011138916015625}, {""layer"": 8, ""head"": 1, ""score"": 0.01056671142578125}, {""layer"": 7, ""head"": 0, ""score"": 0.008148193359375}, {""layer"": 11, ""head"": 6, ""score"": 0.00748443603515625}]"
NEAT1	CXCR1	0.0031319196735109	0.022501627604166668	"[{""layer"": 0, ""head"": 3, ""score"": 0.022501627604166668}, {""layer"": 0, ""head"": 4, ""score"": 0.014821370442708334}, {""layer"": 10, ""head"": 2, ""score"": 0.012339274088541666}, {""layer"": 1, ""head"": 4, ""score"": 0.011759440104166666}, {""layer"": 11, ""head"": 7, ""score"": 0.009882609049479166}]"
NR4A3	DLK1	0.0031300184782594	0.0	"[{""layer"": 8, ""head"": 0, ""score"": 0.0}, {""layer"": 7, ""head"": 7, ""score"": 0.0}, {""layer"": 8, ""head"": 2, ""score"": 0.0}, {""layer"": 8, ""head"": 3, ""score"": 0.0}, {""layer"": 8, ""head"": 1, ""score"": 0.0}]"
POU2AF1	FASLG	0.0031295629839102	0.07958984375	"[{""layer"": 1, ""head"": 4, ""score"": 0.07958984375}, {""layer"": 1, ""head"": 0, ""score"": 0.07659912109375}, {""layer"": 1, ""head"": 1, ""score"": 0.0594482421875}, {""layer"": 0, ""head"": 0, ""score"": 0.040435791015625}, {""layer"": 2, ""head"": 5, ""score"": 0.035919189453125}]"
RFX3	H4C13	0.0031269971902171	0.0	"[{""layer"": 8, ""head"": 0, ""score"": 0.0}, {""layer"": 7, ""head"": 7, ""score"": 0.0}, {""layer"": 8, ""head"": 2, ""score"": 0.0}, {""layer"": 8, ""head"": 3, ""score"": 0.0}, {""layer"": 8, ""head"": 1, ""score"": 0.0}]"
FOS	FCGR3B	0.0031250702298205	0.02222900390625	"[{""layer"": 3, ""head"": 0, ""score"": 0.02222900390625}, {""layer"": 0, ""head"": 4, ""score"": 0.01358642578125}, {""layer"": 4, ""head"": 0, ""score"": 0.0130126953125}, {""layer"": 8, ""head"": 7, ""score"": 0.010931396484375}, {""layer"": 0, ""head"": 1, ""score"": 0.010491943359375}]"
POU3F1	STIM1	0.0031224548195799	0.0	"[{""layer"": 8, ""head"": 0, ""score"": 0.0}, {""layer"": 7, ""head"": 7, ""score"": 0.0}, {""layer"": 8, ""head"": 2, ""score"": 0.0}, {""layer"": 8, ""head"": 3, ""score"": 0.0}, {""layer"": 8, ""head"": 1, ""score"": 0.0}]"
MAFA	IRF4	0.0031193988397717	0.0	"[{""layer"": 8, ""head"": 0, ""score"": 0.0}, {""layer"": 7, ""head"": 7, ""score"": 0.0}, {""layer"": 8, ""head"": 2, ""score"": 0.0}, {""layer"": 8, ""head"": 3, ""score"": 0.0}, {""layer"": 8, ""head"": 1, ""score"": 0.0}]"
PAX5	CD19	0.0031184636884265	0.020616319444444444	"[{""layer"": 1, ""head"": 7, ""score"": 0.020616319444444444}, {""layer"": 4, ""head"": 4, ""score"": 0.012864854600694444}, {""layer"": 5, ""head"": 3, ""score"": 0.008348253038194444}, {""layer"": 8, ""head"": 6, ""score"": 0.008246527777777778}, {""layer"": 11, ""head"": 6, ""score"": 0.007961697048611112}]"
MAF	SLC22A2	0.003117846901476	0.024909631529850745	"[{""layer"": 1, ""head"": 4, ""score"": 0.024909631529850745}, {""layer"": 1, ""head"": 1, ""score"": 0.021965368470149255}, {""layer"": 10, ""head"": 2, ""score"": 0.017884211753731342}, {""layer"": 1, ""head"": 0, ""score"": 0.015712453358208957}, {""layer"": 2, ""head"": 7, ""score"": 0.011981110074626865}]"
GABPAP	CXCR5	0.0031177755445241	0.01119232177734375	"[{""layer"": 9, ""head"": 6, ""score"": 0.01119232177734375}, {""layer"": 5, ""head"": 4, ""score"": 0.01038360595703125}, {""layer"": 7, ""head"": 4, ""score"": 0.0100860595703125}, {""layer"": 0, ""head"": 7, ""score"": 0.00930023193359375}, {""layer"": 11, ""head"": 0, ""score"": 0.00850677490234375}]"
UTF1	SIDT1	0.0031175876501947	0.0	"[{""layer"": 8, ""head"": 0, ""score"": 0.0}, {""layer"": 7, ""head"": 7, ""score"": 0.0}, {""layer"": 8, ""head"": 2, ""score"": 0.0}, {""layer"": 8, ""head"": 3, ""score"": 0.0}, {""layer"": 8, ""head"": 1, ""score"": 0.0}]"
PAX5	CRISP3	0.0031146300025284	0.0	"[{""layer"": 8, ""head"": 0, ""score"": 0.0}, {""layer"": 7, ""head"": 7, ""score"": 0.0}, {""layer"": 8, ""head"": 2, ""score"": 0.0}, {""layer"": 8, ""head"": 3, ""score"": 0.0}, {""layer"": 8, ""head"": 1, ""score"": 0.0}]"
HOPX	MAD1L1	0.0031145225194367	0.025580512152777776	"[{""layer"": 0, ""head"": 7, ""score"": 0.025580512152777776}, {""layer"": 11, ""head"": 7, ""score"": 0.024739583333333332}, {""layer"": 10, ""head"": 2, ""score"": 0.012478298611111112}, {""layer"": 1, ""head"": 7, ""score"": 0.009202745225694444}, {""layer"": 2, ""head"": 5, ""score"": 0.006110297309027778}]"
ID2	FCGR3B	0.0031123972040111	0.01827392578125	"[{""layer"": 0, ""head"": 1, ""score"": 0.01827392578125}, {""layer"": 2, ""head"": 4, ""score"": 0.016015625}, {""layer"": 2, ""head"": 5, ""score"": 0.01280517578125}, {""layer"": 4, ""head"": 0, ""score"": 0.01131591796875}, {""layer"": 8, ""head"": 7, ""score"": 0.010589599609375}]"
PA2G4	POU1F1	0.0031112482150395	0.0	"[{""layer"": 8, ""head"": 0, ""score"": 0.0}, {""layer"": 7, ""head"": 7, ""score"": 0.0}, {""layer"": 8, ""head"": 2, ""score"": 0.0}, {""layer"": 8, ""head"": 3, ""score"": 0.0}, {""layer"": 8, ""head"": 1, ""score"": 0.0}]"
ARID1B	MAD1L1	0.0031088736972638	0.0240020751953125	"[{""layer"": 0, ""head"": 3, ""score"": 0.0240020751953125}, {""layer"": 0, ""head"": 7, ""score"": 0.015594482421875}, {""layer"": 11, ""head"": 7, ""score"": 0.01514434814453125}, {""layer"": 1, ""head"": 1, ""score"": 0.0149078369140625}, {""layer"": 1, ""head"": 5, ""score"": 0.0116119384765625}]"
MEF2C	MAD1L1	0.0031076807242173	0.028651646205357144	"[{""layer"": 11, ""head"": 7, ""score"": 0.028651646205357144}, {""layer"": 0, ""head"": 3, ""score"": 0.024204799107142856}, {""layer"": 0, ""head"": 7, ""score"": 0.014718191964285714}, {""layer"": 2, ""head"": 6, ""score"": 0.011474609375}, {""layer"": 0, ""head"": 0, ""score"": 0.010637555803571428}]"
POU3F1	STAG1	0.0031068686928067	0.0	"[{""layer"": 8, ""head"": 0, ""score"": 0.0}, {""layer"": 7, ""head"": 7, ""score"": 0.0}, {""layer"": 8, ""head"": 2, ""score"": 0.0}, {""layer"": 8, ""head"": 3, ""score"": 0.0}, {""layer"": 8, ""head"": 1, ""score"": 0.0}]"
SP100	CELSR3	0.0031056391696135	0.0117950439453125	"[{""layer"": 0, ""head"": 3, ""score"": 0.0117950439453125}, {""layer"": 1, ""head"": 1, ""score"": 0.00978851318359375}, {""layer"": 2, ""head"": 6, ""score"": 0.00749969482421875}, {""layer"": 1, ""head"": 5, ""score"": 0.00725555419921875}, {""layer"": 3, ""head"": 5, ""score"": 0.005039215087890625}]"
ID1	CD79A	0.0031051787082105	0.02508544921875	"[{""layer"": 5, ""head"": 3, ""score"": 0.02508544921875}, {""layer"": 7, ""head"": 7, ""score"": 0.014190673828125}, {""layer"": 7, ""head"": 5, ""score"": 0.01153564453125}, {""layer"": 0, ""head"": 4, ""score"": 0.0104217529296875}, {""layer"": 9, ""head"": 0, ""score"": 0.0088348388671875}]"
TSC22D3	FCGR3B	0.0031044449853269	0.017600835755813952	"[{""layer"": 0, ""head"": 1, ""score"": 0.017600835755813952}, {""layer"": 3, ""head"": 0, ""score"": 0.016999000726744186}, {""layer"": 0, ""head"": 4, ""score"": 0.015602289244186046}, {""layer"": 4, ""head"": 0, ""score"": 0.014137445494186046}, {""layer"": 2, ""head"": 4, ""score"": 0.010242550872093024}]"
IFI16	FCGR3B	0.0031043805422321	0.021840688344594593	"[{""layer"": 2, ""head"": 4, ""score"": 0.021840688344594593}, {""layer"": 1, ""head"": 0, ""score"": 0.013262774493243243}, {""layer"": 0, ""head"": 4, ""score"": 0.013078019425675675}, {""layer"": 1, ""head"": 7, ""score"": 0.012266416807432432}, {""layer"": 4, ""head"": 0, ""score"": 0.010940139358108109}]"
KLRG1	FCGR3B	0.0031043295474613	0.018883338341346152	"[{""layer"": 3, ""head"": 0, ""score"": 0.018883338341346152}, {""layer"": 0, ""head"": 4, ""score"": 0.015625}, {""layer"": 2, ""head"": 5, ""score"": 0.01190655048076923}, {""layer"": 8, ""head"": 4, ""score"": 0.011023888221153846}, {""layer"": 1, ""head"": 0, ""score"": 0.010544996995192308}]"
REL	IL12A	0.003103989486893	0.0241546630859375	"[{""layer"": 1, ""head"": 1, ""score"": 0.0241546630859375}, {""layer"": 11, ""head"": 7, ""score"": 0.01325225830078125}, {""layer"": 11, ""head"": 1, ""score"": 0.01035308837890625}, {""layer"": 3, ""head"": 7, ""score"": 0.0100250244140625}, {""layer"": 2, ""head"": 6, ""score"": 0.00902557373046875}]"
RUNX1	MAD1L1	0.0031039623113778	0.055623372395833336	"[{""layer"": 0, ""head"": 3, ""score"": 0.055623372395833336}, {""layer"": 1, ""head"": 6, ""score"": 0.015370686848958334}, {""layer"": 1, ""head"": 4, ""score"": 0.014424641927083334}, {""layer"": 0, ""head"": 7, ""score"": 0.013163248697916666}, {""layer"": 0, ""head"": 0, ""score"": 0.010223388671875}]"
ETS1	CELSR3	0.0031016415450721	0.005817413330078125	"[{""layer"": 1, ""head"": 5, ""score"": 0.005817413330078125}, {""layer"": 1, ""head"": 1, ""score"": 0.0054473876953125}, {""layer"": 0, ""head"": 1, ""score"": 0.004749298095703125}, {""layer"": 3, ""head"": 1, ""score"": 0.00415802001953125}, {""layer"": 1, ""head"": 3, ""score"": 0.003849029541015625}]"
REL	COL1A1	0.0031003628391772	0.0189208984375	"[{""layer"": 0, ""head"": 4, ""score"": 0.0189208984375}, {""layer"": 2, ""head"": 5, ""score"": 0.01441192626953125}, {""layer"": 1, ""head"": 1, ""score"": 0.01163482666015625}, {""layer"": 7, ""head"": 6, ""score"": 0.0111846923828125}, {""layer"": 10, ""head"": 4, ""score"": 0.01081085205078125}]"
ID2	CRISP3	0.0030986878555268	0.0	"[{""layer"": 8, ""head"": 0, ""score"": 0.0}, {""layer"": 7, ""head"": 7, ""score"": 0.0}, {""layer"": 8, ""head"": 2, ""score"": 0.0}, {""layer"": 8, ""head"": 3, ""score"": 0.0}, {""layer"": 8, ""head"": 1, ""score"": 0.0}]"
ZFP36	UGT2B17	0.0030980448105505	0.0287628173828125	"[{""layer"": 1, ""head"": 6, ""score"": 0.0287628173828125}, {""layer"": 10, ""head"": 2, ""score"": 0.023681640625}, {""layer"": 0, ""head"": 5, ""score"": 0.020660400390625}, {""layer"": 4, ""head"": 5, ""score"": 0.01378631591796875}, {""layer"": 2, ""head"": 2, ""score"": 0.0110321044921875}]"
IRF4	CXCR2	0.003096821407477	0.03662109375	"[{""layer"": 1, ""head"": 4, ""score"": 0.03662109375}, {""layer"": 1, ""head"": 5, ""score"": 0.016876220703125}, {""layer"": 0, ""head"": 5, ""score"": 0.01534271240234375}, {""layer"": 11, ""head"": 5, ""score"": 0.01139068603515625}, {""layer"": 2, ""head"": 2, ""score"": 0.01055145263671875}]"
ZEB2	MAD1L1	0.0030950580380464	0.03162977430555555	"[{""layer"": 0, ""head"": 3, ""score"": 0.03162977430555555}, {""layer"": 0, ""head"": 7, ""score"": 0.030870225694444444}, {""layer"": 11, ""head"": 7, ""score"": 0.023288302951388888}, {""layer"": 10, ""head"": 2, ""score"": 0.008314344618055556}, {""layer"": 2, ""head"": 7, ""score"": 0.008124457465277778}]"
IRF8	UGT2B17	0.0030944051686674	0.043994140625	"[{""layer"": 1, ""head"": 6, ""score"": 0.043994140625}, {""layer"": 11, ""head"": 7, ""score"": 0.010113525390625}, {""layer"": 2, ""head"": 6, ""score"": 0.009686279296875}, {""layer"": 10, ""head"": 2, ""score"": 0.00906982421875}, {""layer"": 3, ""head"": 2, ""score"": 0.00699462890625}]"
SPIB	POU1F1	0.0030942568555474	0.0	"[{""layer"": 8, ""head"": 0, ""score"": 0.0}, {""layer"": 7, ""head"": 7, ""score"": 0.0}, {""layer"": 8, ""head"": 2, ""score"": 0.0}, {""layer"": 8, ""head"": 3, ""score"": 0.0}, {""layer"": 8, ""head"": 1, ""score"": 0.0}]"
SOX11	TPMT	0.0030917919551332	0.0	"[{""layer"": 8, ""head"": 0, ""score"": 0.0}, {""layer"": 7, ""head"": 7, ""score"": 0.0}, {""layer"": 8, ""head"": 2, ""score"": 0.0}, {""layer"": 8, ""head"": 3, ""score"": 0.0}, {""layer"": 8, ""head"": 1, ""score"": 0.0}]"
STAT4	FCGR3B	0.003090470822321	0.025201612903225805	"[{""layer"": 0, ""head"": 4, ""score"": 0.025201612903225805}, {""layer"": 1, ""head"": 0, ""score"": 0.01986202116935484}, {""layer"": 2, ""head"": 2, ""score"": 0.013860887096774193}, {""layer"": 8, ""head"": 7, ""score"": 0.010616179435483871}, {""layer"": 0, ""head"": 1, ""score"": 0.01033266129032258}]"
ZEB1	IL12A	0.0030893851071596	0.0	"[{""layer"": 8, ""head"": 0, ""score"": 0.0}, {""layer"": 7, ""head"": 7, ""score"": 0.0}, {""layer"": 8, ""head"": 2, ""score"": 0.0}, {""layer"": 8, ""head"": 3, ""score"": 0.0}, {""layer"": 8, ""head"": 1, ""score"": 0.0}]"
POU3F1	ALDOB	0.0030888340746363	0.0	"[{""layer"": 8, ""head"": 0, ""score"": 0.0}, {""layer"": 7, ""head"": 7, ""score"": 0.0}, {""layer"": 8, ""head"": 2, ""score"": 0.0}, {""layer"": 8, ""head"": 3, ""score"": 0.0}, {""layer"": 8, ""head"": 1, ""score"": 0.0}]"
TLX1	PEBP1	0.0030862521380186	0.0	"[{""layer"": 8, ""head"": 0, ""score"": 0.0}, {""layer"": 7, ""head"": 7, ""score"": 0.0}, {""layer"": 8, ""head"": 2, ""score"": 0.0}, {""layer"": 8, ""head"": 3, ""score"": 0.0}, {""layer"": 8, ""head"": 1, ""score"": 0.0}]"
PA2G4	MAD1L1	0.0030862495303153	0.01944580078125	"[{""layer"": 0, ""head"": 3, ""score"": 0.01944580078125}, {""layer"": 11, ""head"": 7, ""score"": 0.01805419921875}, {""layer"": 1, ""head"": 6, ""score"": 0.01719970703125}, {""layer"": 0, ""head"": 0, ""score"": 0.01368408203125}, {""layer"": 0, ""head"": 7, ""score"": 0.012322998046875}]"
TBX21	COL1A1	0.0030860716942697	0.054656982421875	"[{""layer"": 2, ""head"": 5, ""score"": 0.054656982421875}, {""layer"": 6, ""head"": 1, ""score"": 0.039306640625}, {""layer"": 2, ""head"": 2, ""score"": 0.0200347900390625}, {""layer"": 1, ""head"": 1, ""score"": 0.0167236328125}, {""layer"": 3, ""head"": 6, ""score"": 0.016632080078125}]"
NR3C2	H4C13	0.0030854637734591	0.0	"[{""layer"": 8, ""head"": 0, ""score"": 0.0}, {""layer"": 7, ""head"": 7, ""score"": 0.0}, {""layer"": 8, ""head"": 2, ""score"": 0.0}, {""layer"": 8, ""head"": 3, ""score"": 0.0}, {""layer"": 8, ""head"": 1, ""score"": 0.0}]"
FLI1	MYBL1	0.0030852324167887	0.12197265625	"[{""layer"": 0, ""head"": 0, ""score"": 0.12197265625}, {""layer"": 1, ""head"": 4, ""score"": 0.0340576171875}, {""layer"": 11, ""head"": 5, ""score"": 0.02353515625}, {""layer"": 2, ""head"": 5, ""score"": 0.01435546875}, {""layer"": 3, ""head"": 7, ""score"": 0.0142333984375}]"
