source	target	score
E2F2	TMEM92	0.024986550211906433
LYL1	CDC34	0.024979687255361805
NFIX	AC007131.2	0.024979492649435997
FOXA1	MICAL2	0.024943968281149864
TAL1	EDIL3	0.02492709271609783
NFE2	PATE1	0.024897893890738487
NKX2-5	CYP4Z1	0.02488604187965393
PBX1	CLDN5	0.024881362915039062
HOXD1	FAM83B	0.02485080249607563
PBX1	MZB1	0.02479741908609867
SOX6	GPX1	0.02478749305009842
PBX1	GLUL	0.024786206392141488
PBX1	C1QB	0.024784207344055176
PBX1	CCL20	0.024771293625235558
LYL1	MZB1	0.024764177699883778
NFE2	PPBP	0.024733923375606537
NFIX	CTD-2561J22.5	0.024724404017130535
SOX6	IGHV3-21	0.02470012567937374
GATA1	GPX1	0.0246952942439488
NFIX	IGHV3-21	0.02468602918088436
PBX1	MMP9	0.024627087637782097
NKX2-5	TPH2	0.02459576725959778
NFE2	ALPL	0.024504887430291427
PBX1	TAL1	0.024500330289204914
FOXA1	CTSB	0.02450026012957096
NFIX	ABCA13	0.02447398565709591
NFIX	FBXO9	0.02446471850077311
SOX6	IGHGP	0.02444992462793986
NFE2	MARCHF8	0.024445533752441406
HOXD1	FKBP8	0.024432772770524025
PBX1	IGLC3	0.02442844460407893
HOXD1	NFE2	0.024422159418463707
FOXA1	CAPN5	0.024418478831648827
LYL1	IGKV1D-39	0.024406665936112404
PBX1	ACSL1	0.024392852559685707
HOXD1	DPM2	0.024348000064492226
LYL1	IGKV1-39	0.02428380586206913
SOX6	RPL7AP26	0.024279043078422546
LYL1	LACRT	0.024256551638245583
NFIX	DEFA4	0.02422540821135044
LYL1	RP11-1148O4.1	0.024190327152609825
LYL1	DERL3	0.02413761429488659
SOX6	AQP9	0.024091350535551708
ANKRD1	CSF3R	0.024072840809822083
NEUROD1	RP11-257I14.1	0.024049298837780952
KLF1	ARF4P1	0.02404762990772724
NKX2-5	AC137932.5	0.024025052785873413
LYL1	FKBP8	0.02399048918769473
ANKRD1	GLUL	0.023968910798430443
KLF1	NASPP1	0.02393581159412861
HOXD1	GUK1	0.02392839826643467
NFE2	TMCC2	0.023925259709358215
NFE2	S100A8	0.023911025524139404
SOX6	RP11-217O12.1	0.02390611171722412
TAL1	IL7R	0.023899435997009277
PBX1	TALDO1	0.023896411061286926
PBX1	APOE	0.02389224370320638
SOX6	H1-2	0.02388606752668108
PBX1	ISCA1	0.02387561835348606
FOXA1	CSF3R	0.023866260424256325
LYL1	CHPT1	0.02385657520617469
NFIX	IGKC	0.023856496810913085
SOX6	IL1R2	0.023855913962636675
HOXD1	PATE1	0.0238435510545969
E2F2	IGHV3-20	0.023821791633963585
SOX6	CEACAM8	0.023780880495905876
NFE2	RPL7AP26	0.02375221811234951
SOX6	TCP11L2	0.02372404436270396
ANKRD1	LYZ	0.023699959740042686
LYL1	IGHA1	0.023677101135253908
NFE2	KDM7A-DT	0.02367565780878067
LYL1	YPEL4	0.023672449092070263
PBX1	IGHA1	0.023651504889130592
LYL1	PI3	0.023647835478186607
NFIX	BBOF1	0.023639878258109093
NFIX	BAG1	0.02360981859658894
PBX1	MYL4	0.023580940440297127
SOX6	HLA-DRA	0.023580199107527733
LYL1	BASP1	0.02356478283482213
FOXA1	SLC25A37	0.023531867191195488
GATA1	ISCA1	0.0235154390335083
NEUROD1	MTCO1P12	0.02350980043411255
LYL1	DPCD	0.023508548736572266
ANKRD1	G0S2	0.02349766157567501
PBX1	C9orf78	0.023496733978390694
E2F2	MFSD2B	0.02347097545862198
PBX1	PINK1	0.023470813408493996
SOX6	PRDX2	0.023455993831157686
NFIX	YPEL3	0.023455067684775906
PAX3	CA3-AS1	0.023452982306480408
PBX1	SLC8A1	0.023403527836004894
SOX6	CYP2D6	0.023398583754897118
NFE2	ABCA13	0.0233947541564703
TAL1	RNF10	0.02339274249970913
TAL1	R3HDM4	0.02335924655199051
PBX1	EMID1	0.02334379218518734
LYL1	EPB41	0.023341247733210176
GATA1	RPL7AP26	0.02333870530128479
ANKRD1	C1QA	0.023332485929131508
SOX6	S100A8	0.023320156666967604
NFE2	TMEM92	0.023277411237359047
NFIX	IGHG1	0.023269101977348328
HOXD1	CHPT1	0.023264117538928986
ANKRD1	IL1B	0.023236317560076714
LYL1	H1-2	0.023199132708616035
PBX1	SMIM1	0.023196659982204437
LYL1	GLRX5	0.023146406809488932
GATA1	RHCE	0.02314171940088272
NFIX	NATD1	0.023137420415878296
NFIX	HSPA1A	0.023137278854846954
HOXD1	RP11-1260E13.1	0.02313387393951416
HOXD1	CTD-2272D18.1	0.023127377033233643
NFE2	MNDA	0.023109591525533924
GATA1	GSPT1	0.02307463251054287
PBX1	NASPP1	0.02306392230093479
NFIX	IGLC2	0.023062117397785187
NFE2	SLC8A1	0.023044818785132433
NFE2	RP11-20D14.6	0.02303607203066349
NFIX	RNF10	0.023004756254308364
ANKRD1	VCAN	0.022987311705946922
SOX6	GABARAPL2	0.022987062280828304
NKX2-5	RP4-734C18.1	0.02297881990671158
NFE2	IGF2R	0.022956724350269023
NFIX	EIF1AY	0.022947473185403005
SOX6	YOD1	0.022942617535591125
SOX6	G0S2	0.022940555587410927
SOX6	EPB41	0.02286127768456936
NFE2	IGHM	0.022836988791823387
NEUROD1	IGLV1-47	0.022835681214928627
PBX1	BNIP3L	0.02281632423400879
NFIX	MARCHF8	0.022813838720321656
PBX1	ARF4P1	0.02281113527715206
SOX6	IGKC	0.022807212812559947
NEUROD1	TBCEL	0.022784912958741188
SOX6	IGKV4-1	0.02277703583240509
PBX1	IGKC	0.022775793075561525
PBX1	YOD1	0.02276405692100525
NFE2	PI3	0.02266824245452881
ANKRD1	PLAUR	0.022653630003333092
TAL1	PBX1	0.022628702223300934
PBX1	GSPT1	0.022628380358219145
E2F2	FBXO9	0.022627754644914108
ANKRD1	SAA1	0.022623760625720024
TAL1	CXCL8	0.022619226947426796
NFIX	CDC34	0.02261682351430257
TAL1	PLAUR	0.022612931827704113
HOXD1	YBX3	0.022607902064919472
SOX6	EIF2AK1	0.022583413124084472
E2F2	MTCO1P12	0.022576086223125458
PBX1	MPP1	0.022512954970200855
SOX6	LYZ	0.022512069770268033
HOXD1	BAG1	0.022488782182335854
NFIX	YBX3	0.022486001253128052
NKX2-5	S100A7A	0.02247454971075058
ANKRD1	IL1R2	0.022459154948592186
PBX1	HAGH	0.022455930709838867
PBX1	NCOA4	0.022445151582360268
SOX6	RBM38	0.02244420846303304
NFIX	HLA-DRA	0.022437885403633118
NEUROD1	HLA-DRA	0.022437864914536476
GATA1	LGALS3	0.022426104971340725
NEUROD1	IGLV1-44	0.022408684715628624
NFE2	G0S2	0.022374869812102544
NFE2	IL1R2	0.022357280317105745
PBX1	THBS1	0.022343136370182037
HOXD1	TRIM58	0.022341931238770485
NFE2	APOD	0.022245565429329872
NFE2	BASP1	0.02223714956870446
KLF1	CTD-2561J22.5	0.022234037518501282
SOX6	CDC34	0.022206890086332958
NFE2	E2F2	0.022205312550067902
E2F2	ABCA13	0.02216886542737484
NKX2-5	BTNL10	0.022168204188346863
NFIX	PRDX2	0.022142473856608072
GATA1	PLAUR	0.02213623933494091
ANKRD1	CXCL8	0.022127658128738403
TAL1	GPX1	0.022079269800867354
SOX6	GSPT1	0.02207450026815588
HOXD1	MICAL2	0.02205617167055607
NEUROD1	IGHJ6	0.02204480953514576
PBX1	CHPT1	0.022042417898774147
NKX2-5	APOH	0.0220335740596056
SOX6	IGHG4	0.022032015025615692
PBX1	PCDH7	0.02203109860420227
NFE2	YOD1	0.022022247314453125
ANKRD1	APOD	0.021999189630150795
SOX6	IL1R1	0.021960021555423738
NFE2	LRG1	0.021953734613600232
E2F2	MMP8	0.02194768749177456
ANKRD1	CXCL2	0.021935274824500084
NFIX	EIF2AK1	0.02192800243695577
HOXD1	C9orf78	0.021917494013905525
KLF1	RPL7AP26	0.021899567916989326
NFIX	BASP1	0.021889016032218933
NKX2-5	HBG1	0.021870603784918785
PBX1	PLAUR	0.021832005679607393
KLF1	ATP6V0C	0.02182702161371708
SOX6	RETN	0.021777207652727764
NFE2	IGHGP	0.02176799811422825
NKX2-5	STRADB	0.021746821701526642
NFIX	OLFM4	0.02174268662929535
NKX2-5	CDH2	0.02174116112291813
HOXD1	MARCHF8	0.02173835039138794
NFIX	CTD-2272D18.1	0.02171877585351467
SOX6	SLC25A37	0.021717045988355364
SOX6	ABCA13	0.02170603536069393
NFIX	EPB41	0.02168745994567871
NFE2	IGLC3	0.021663933992385864
NEUROD1	IGHA2	0.02166144549846649
NFE2	CSF3R	0.02165568416768854
SOX6	IGHA1	0.021648545350347246
NFE2	TMEM86B	0.021599220111966133
NFE2	CTD-2272D18.1	0.021593617275357246
NFIX	TCP11L2	0.021560057997703552
HOXD1	GABARAPL2	0.021551385521888733
NFE2	TALDO1	0.021501362323760986
NFE2	FKBP8	0.0214838370680809
GATA1	CDC34	0.021445563063025475
E2F2	RP11-678G14.3	0.021445462480187416
E2F2	CDC34	0.021429114043712616
SOX6	ADIPOR1	0.021418738696310256
HOXD1	SELENOP	0.0214065108448267
NFE2	CDC34	0.021402597427368164
NKX2-5	GLUL	0.02139817737042904
NFE2	RP11-1260E13.1	0.02139407955110073
ANKRD1	SELENOP	0.021360119804739952
TAL1	IGHGP	0.021354323253035545
GATA1	LYZ	0.021350152790546417
NFIX	SRRD	0.021339510381221772
SOX6	CTSB	0.021330101788043974
NFIX	RPL7AP26	0.02128646709024906
SOX6	PLVAP	0.021279146894812584
ANKRD1	AQP9	0.021253466606140137
NFIX	C1QB	0.02123994380235672
NFE2	GPX1	0.021235739362650906
NFIX	RNA5SP387	0.02121315337717533
HOXD1	KRT17	0.021211713552474976
SOX6	ACSL1	0.02120791044500139
TAL1	SRRD	0.021189389750361443
NFIX	CAPN5	0.02117154560983181
NFIX	RP11-217O12.1	0.021167665719985962
SOX6	C9orf78	0.021162120832337275
NFE2	SLC25A37	0.021128090827361397
HOXD1	PINK1	0.02110472321510315
HOXD1	SEMG2	0.021087646484375
SOX6	RNA5SP387	0.021069368347525597
NFE2	YPEL3	0.021064510179120442
HOXD1	HBQ1	0.021059056743979454
HOXD1	PIM1	0.02105180360376835
NFE2	SEMG2	0.021014651283621788
SOX6	TALDO1	0.020986208144356224
E2F2	KCNJ15	0.020986169576644897
NFIX	TENT5C	0.020956889941142157
NFE2	DEFA3	0.02094675786793232
NFE2	HSPA1A	0.020945613875108605
HOXD1	HBB	0.020943185314536095
NFIX	GUK1	0.020927973483738146
SOX6	PGLYRP1	0.020925654098391533
NFE2	CCL4	0.020920932292938232
GATA1	GNLY	0.02091161720454693
NFE2	AQP9	0.020904031821659633
SOX6	GYPC	0.020901334782441456
HOXD1	APOE	0.020900579169392586
HOXD1	BNIP3L	0.020896323025226593
NFIX	MMP8	0.020847955718636513
NFE2	MICAL2	0.02084758064963601
TAL1	BASP1	0.02081217368443807
NFE2	SEMG1	0.020722663030028343
NFIX	SMIM5	0.02069641463458538
SOX6	BNIP3L	0.020644138256708782
ANKRD1	ACSL1	0.020615383982658386
NEUROD1	RNF10	0.020615091547369957
NFIX	RP11-1148O4.1	0.02059348113834858
NEUROD1	ALB	0.02058490738272667
ANKRD1	IL1R1	0.020559117197990417
NFIX	MXI1	0.020527025827994712
NFIX	GSPT1	0.020474756465238685
HOXD1	RNF10	0.020474234595894814
NFE2	GABARAPL2	0.020436887939771015
NKX2-5	SOX5P1	0.020427748560905457
ANKRD1	FBLN1	0.020409012213349342
NFIX	H1-2	0.020364960798850425
NFE2	KRT17	0.020364919677376747
SOX6	BSG	0.02035625008019534
SOX6	PLAUR	0.02035338059067726
E2F2	SRRD	0.02032626047730446
NFE2	EPB41	0.020323199885232106
PAX3	FBXO9	0.020303336903452873
FOXA1	FBXO9	0.020300371572375298
SOX6	PAGE2B	0.020291423425078392
NFE2	LINC00570	0.02028893493115902
NFIX	STMP1	0.02028203010559082
NFE2	PAGE2B	0.02018895372748375
NFIX	PCDH7	0.02018151432275772
GATA1	GUK1	0.02015505896674262
NKX2-5	RP5-1031J8.1	0.02015068754553795
TAL1	FBXO9	0.02014932595193386
NEUROD1	IGHV4-28	0.020138652995228767
NKX2-5	EDIL3-DT	0.02012358419597149
TAL1	IGHG4	0.020095597952604294
HOXD1	DMTN	0.02005855180323124
NFE2	BSG	0.02004740759730339
TAL1	YOD1	0.02004680410027504
E2F2	PGLYRP1	0.020040154457092285
GATA1	ATP6V0C	0.020025724545121193
HOXD1	SEMG1	0.020023299381136894
NFE2	MMP9	0.019960249463717144
NFE2	RIOK3	0.019929183251930004
NFE2	UBXN6	0.01992037519812584
NFE2	RP11-217O12.1	0.01985076628625393
NFE2	CXCL1	0.019807498369898115
KLF1	RP11-678G14.3	0.019798725843429565
NFE2	HOXD1	0.019785068929195404
NEUROD1	IGF2R	0.019779086112976074
NFIX	CHPT1	0.019776317335310437
TAL1	CDC34	0.019773581996560097
NFIX	PAGE2B	0.01975889690220356
GATA1	RBM38	0.019745944067835808
PAX3	EIF2AK1	0.019726509228348732
TAL1	CTD-2561J22.5	0.019712104151646297
E2F2	CTD-2561J22.5	0.0196999404579401
NFIX	RNASE1	0.01964328996837139
GATA1	PAGE2B	0.019621234387159348
NEUROD1	GSPT1	0.01961467166741689
NFIX	IGF2R	0.019595511257648468
HOXD1	SLC25A39	0.01953100599348545
HOXD1	RBM38	0.019503286108374596
HOXD1	NCOA4	0.019486287608742714
TAL1	GLUL	0.019451435655355453
NFE2	CXCL8	0.01944580360462791
NKX2-5	YPEL4	0.019410692155361176
TAL1	PIP	0.019360030069947243
NFE2	LYZ	0.019355107756221995
NFE2	IL1R1	0.019348443973632085
NKX2-5	C9orf78	0.019345315173268318
NFE2	EIF1AY	0.01933445462158748
NFIX	LYL1	0.01931668474124028
HOXD1	FBXO7	0.019300738349556923
HOXD1	ALAS2	0.019297441467642784
HOXD1	PIP	0.01927509345114231
GATA1	GLUL	0.01927189528942108
NFE2	ORM1	0.019271497215543474
TAL1	LINC00570	0.019234299659729004
TAL1	LINC02389	0.01922900415956974
NFIX	SLC8A1	0.01922840749224027
HOXD1	TENT5C	0.01921907812356949
NFE2	CHPT1	0.01920190453529358
GATA1	ANKRD9	0.019171302020549775
NFE2	MMP8	0.019165826961398125
NFIX	GPX1	0.019161299655311985
NKX2-5	MFSD2B	0.019158735871315002
NFE2	GLUL	0.019147842395596387
NFE2	GUK1	0.019115037990338875
E2F2	SMIM5	0.019103216007351875
NFE2	PIP	0.019096845760941505
E2F2	RP11-20D14.6	0.019074223935604095
GATA1	BNIP3L	0.01902939213646783
NFIX	FKBP8	0.018989735179477267
NKX2-5	GPR26	0.018973419442772865
NEUROD1	STMP1	0.0189654678106308
NFIX	APOC3	0.018946796655654907
E2F2	R3HDM4	0.018939539790153503
NFIX	APOB	0.018905242905020714
HOXD1	ADIPOR1	0.0188926849514246
E2F2	AC096579.15	0.018872807919979095
FOXA1	MAL	0.018865885213017464
NFIX	MTCO1P12	0.01883530740936597
TAL1	MARCHF8	0.018827835097908974
NFIX	IL1R1	0.018827759971221287
NFIX	AMBP	0.01879633590579033
E2F2	CR1L	0.018796144053339958
HOXD1	PGC	0.018777523189783096
NFIX	GABARAPL2	0.01875974933306376
NFIX	KCNJ15	0.01866724093755086
NEUROD1	CFHR2	0.018665138632059097
NFIX	CLDN5	0.018649069592356682
NFIX	PHYHIP	0.018648622557520866
E2F2	IGHV3-74	0.018605729565024376
NFIX	RP11-20D14.6	0.018589502821365993
NFIX	TALDO1	0.01855004280805588
E2F2	MMP9	0.018543923273682594
HOXD1	SLC25A37	0.018533390015363693
NFIX	ALB	0.018523424863815308
NFIX	DEFA3	0.01848745159804821
FOXA1	KRT6A	0.018477849662303925
NFIX	STRADB	0.01844831369817257
GATA1	RP11-678G14.3	0.0184397641569376
E2F2	PADI4	0.01843528002500534
TAL1	IGLC3	0.018434638157486916
NFIX	CDH5	0.018423832952976227
GATA1	OPTN	0.01841439519609724
NFIX	C9orf78	0.01840387857877291
NFIX	CDH2	0.018400801345705986
GATA1	MPP1	0.01835517372403826
NKX2-5	FECH	0.018295371904969215
TAL1	GNLY	0.018284959718585014
PAX3	UBXN6	0.018254855647683144
NFIX	C1QA	0.018230564892292023
NKX2-5	OBP2A	0.018215151503682137
NKX2-5	APOB	0.018196480348706245
HOXD1	C2orf88	0.018168175593018532
NKX2-5	Y_RNA_ENSG00000206911	0.01816713437438011
GATA1	CTSB	0.018166011199355125
NEUROD1	EIF2AK1	0.018142862245440483
E2F2	IL1R2	0.018127848704655964
TAL1	MT1L	0.018116792663931847
TAL1	SMIM1	0.018109166373809178
FOXA1	KLK11	0.01806047558784485
NFIX	RBM38	0.01801254153251648
GATA1	CTD-2561J22.5	0.017970331013202667
HOXD1	GYPC	0.01792685128748417
NFIX	BSG	0.017921253162271836
NFIX	G0S2	0.01790657192468643
PAX3	KLK11	0.01789630949497223
PAX3	FOXA1	0.017889052629470825
NFIX	OPTN	0.017875593569543626
TAL1	HLA-DRA	0.017800645902752876
E2F2	RHCE	0.017779173329472542
NEUROD1	CHPT1	0.017739569768309593
E2F2	IGKV2-29	0.017704665660858154
TAL1	RBM38	0.017696357021729153
KLF1	RP11-460N20.8	0.017661945894360542
NKX2-5	RP11-712B9.6	0.017579883337020874
E2F2	ERFE	0.017565442249178886
TAL1	RIOK3	0.01754697784781456
FOXA1	SPRR3	0.01747666858136654
NKX2-5	IGF2R	0.017438098788261414
HOXD1	HBA2	0.01743512786924839
NKX2-5	ZP2	0.017432212829589844
NKX2-5	IL7R	0.017423219978809357
GATA1	YPEL3	0.017414291699727375
HOXD1	TLCD4	0.01735609769821167
NEUROD1	BAG1	0.017344968393445015
E2F2	EIF1AY	0.017322826385498046
TAL1	EMID1	0.017314041033387184
GATA1	PRDX2	0.017278737078110378
TAL1	ARF4P1	0.017277687788009644
GATA1	IL1R1	0.01726992925008138
TAL1	MXI1	0.017190244048833847
E2F2	TMEM86B	0.017149416729807854
PAX3	PLEK2	0.01714828610420227
HOXD1	HBA1	0.017144853249192238
E2F2	LTF	0.0170277189463377
E2F2	ST6GALNAC4	0.01700604458649953
NKX2-5	RP11-731J8.2	0.017001518979668617
E2F2	IGHV3-53	0.016994306817650795
TAL1	NASPP1	0.016970226541161537
GATA1	TAL1	0.01695924997329712
NKX2-5	LMX1A	0.016896719112992287
TAL1	USH2A	0.01688718982040882
E2F2	IGHV3-15	0.016862353309988976
NKX2-5	FCGR3B	0.016861015930771828
TAL1	GATA1	0.016859162598848343
PAX3	STRADB	0.016854966059327126
GATA1	EIF1AY	0.01683413361509641
NKX2-5	FAXDC2	0.016818763688206673
PAX3	MAL	0.016813406720757484
NKX2-5	LRG1	0.01680142618715763
E2F2	YPEL4	0.016790738329291344
NKX2-5	RP11-217O12.1	0.016781391575932503
NEUROD1	PRDX2	0.016771888981262844
NKX2-5	G0S2	0.016760587692260742
E2F2	IGLV2-8	0.016747593879699707
NEUROD1	LINC00570	0.01674077846109867
GATA1	STMP1	0.01672939769923687
GATA1	TALDO1	0.016718203467982157
E2F2	IGF2BP2	0.016710931435227394
NKX2-5	IL1B	0.016611674800515175
GATA1	LINC00570	0.0166096780449152
GATA1	RP11-217O12.1	0.01660941168665886
NEUROD1	CTSB	0.016575196757912636
E2F2	DERL3	0.016480736434459686
GATA1	RP11-460N20.8	0.016462543979287148
E2F2	ATP6V0C	0.01644963150223096
KLF1	RP11-217O12.1	0.016446907073259354
KLF1	RP3-467D16.3	0.016444625332951546
GATA1	RP3-467D16.3	0.016419535502791405
GATA1	HAGH	0.016418411263397763
NEUROD1	IGLC2	0.016415487974882126
GATA1	PINK1	0.01641075499355793
E2F2	DPCD	0.016366498544812202
TAL1	RP11-678G14.3	0.01635955274105072
NKX2-5	PLA2R1	0.016346940770745277
NKX2-5	HP	0.016300244256854057
E2F2	TCP11L2	0.016199991106987
PAX3	MKRN1	0.016168667003512383
GATA1	BAG1	0.016144465655088425
KLF1	NUDT4B	0.01612127758562565
FOXA1	STRADB	0.016108006238937378
FOXA1	BAG1	0.016079526394605637
GATA1	AC011933.2	0.016063587740063667
TAL1	MTCO1P12	0.016059691086411476
TAL1	SLC8A1	0.01605338416993618
FOXA1	PLEK2	0.016014089807868004
E2F2	IGF2R	0.016007516533136368
GATA1	TMEM86B	0.016007371246814728
NEUROD1	ABCC13	0.015980929136276245
GATA1	CHPT1	0.015908528119325638
GATA1	STRADB	0.015908173152378628
E2F2	STMP1	0.01590741899880496
TAL1	GUK1	0.01589882267372949
FOXA1	MKRN1	0.015850922092795372
NEUROD1	AC096579.15	0.01581846922636032
E2F2	IGHG1	0.015815407037734985
TAL1	C1QA	0.01581312157213688
TAL1	CTSB	0.015787625685334206
GATA1	BSG	0.015757617141519274
TAL1	PLPPR1	0.015708252787590027
E2F2	IGHV3-30	0.015697509050369263
FOXA1	TUBB2A	0.0156549084931612
E2F2	SIAH2	0.015650242567062378
E2F2	IGHV3-7	0.015615731477737427
E2F2	IGKV3-15	0.015605940483510494
E2F2	OLFM4	0.015602503903210163
TAL1	RPL7AP26	0.015574648976325989
E2F2	S100A12	0.015535806970936912
E2F2	NFE2	0.015526477992534638
E2F2	IGLV3-21	0.015518474392592907
TAL1	LYZ	0.015458679758012295
GATA1	GABARAPL2	0.015455921490987143
NEUROD1	EIF1AY	0.015448684804141521
NKX2-5	CSF3R	0.015425906516611576
E2F2	RNF10	0.015425313264131546
E2F2	IGKV3-11	0.015386119484901428
GATA1	FKBP8	0.015384270676544734
NEUROD1	DEFA3	0.015381619334220886
TAL1	SLC2A1	0.01538113970309496
NEUROD1	NCOA4	0.015358269214630127
GATA1	SCARNA9	0.015343981795012951
GATA1	CTA-150C2.20	0.015322563238441944
E2F2	IGHG3	0.015291307121515274
NEUROD1	IGHGP	0.015287972055375576
GATA1	ADIPOR1	0.015258745849132537
E2F2	MNDA	0.015251183261473974
GATA1	YBX3	0.015228498194898878
TAL1	SLC25A39	0.015217360641275133
PAX3	BAG1	0.015207941643893719
E2F2	HSPA1A	0.015172667801380157
GATA1	MICAL2	0.015168339014053345
E2F2	RBM38	0.015162370034626551
TAL1	TCP11L2	0.015159049071371555
PAX3	FAM210B	0.015153494663536549
TAL1	BSG	0.015142302960157394
TAL1	RP11-1148O4.1	0.015136933885514736
E2F2	IGHV3-23	0.01512445043772459
PAX3	EIF1AY	0.015116211958229542
PAX3	KRT6A	0.015110033564269543
NEUROD1	HMBS	0.01509886234998703
GATA1	FBXO7	0.015093088150024414
E2F2	IGKV2-24	0.015087589621543884
FOXA1	EIF2AK1	0.015072892419993877
E2F2	IGHG4	0.015071272850036621
NEUROD1	IGLC3	0.015063990838825703
TAL1	ADIPOR1	0.015054474584758282
KLF1	CTA-150C2.20	0.015050344169139862
E2F2	RETN	0.0150433120628198
E2F2	FKBP8	0.015001005747101524
KLF1	SMIM5	0.014980047941207886
E2F2	IGHA2	0.01494497898966074
E2F2	IGHG2	0.014944874991973242
PAX3	SPRR3	0.014929543249309063
TAL1	CCL4	0.014896869659423828
GATA1	EIF2AK1	0.014895955721537272
FOXA1	PAX3	0.014892986975610256
TAL1	MNDA	0.014876964502036572
GATA1	SLC2A1	0.014872115105390549
E2F2	S100P	0.014863535761833191
E2F2	GUK1	0.014860181758801142
E2F2	CSF3R	0.014856391896804174
TAL1	NUDT4B	0.014829064719378948
GATA1	FBXO9	0.0148128109673659
E2F2	IGKV1-5	0.014798790216445923
TAL1	CHPT1	0.01477225994070371
E2F2	MARCHF8	0.014759484146322523
NKX2-5	PLAUR	0.01475439965724945
PAX3	STMP1	0.014712199568748474
TAL1	LYL1	0.014707468450069427
TAL1	C1QB	0.014705394394695759
PAX3	BSG	0.014685317873954773
GATA1	TMOD1	0.014681495726108551
E2F2	GP9	0.014680393040180206
NEUROD1	IGHA1	0.014637917280197144
FOXA1	GUK1	0.014634673483669758
TAL1	BAG1	0.014634175598621369
E2F2	HBQ1	0.014606916656096777
TAL1	TALDO1	0.014583150545756022
TAL1	UBXN6	0.014563983927170435
E2F2	DPM2	0.014547131955623627
TAL1	IGHA1	0.014516651630401611
PAX3	MICAL2	0.014490559697151184
TAL1	CSF3R	0.014469045214354992
KLF1	SCARNA9	0.01446771901100874
E2F2	MKRN1	0.014463876684506735
E2F2	RP11-227H4.9	0.01445741206407547
FOXA1	YBX3	0.014456316828727722
TAL1	BNIP3L	0.014446803368628025
E2F2	EPB41	0.014424312859773636
TAL1	AC011933.2	0.014391067437827587
E2F2	LYL1	0.014376928763730186
NEUROD1	IGHG4	0.014336946420371532
FOXA1	IGF2R	0.014323662035167217
PAX3	LGALS3	0.014306604862213135
FOXA1	UBXN6	0.014271547086536884
TAL1	SMIM5	0.014264591969549656
E2F2	IGKV3-20	0.014259259216487408
PAX3	RIOK3	0.01425925362855196
PAX3	GUK1	0.01424765307456255
PAX3	TALDO1	0.014239867217838764
PAX3	BLVRB	0.014220863580703735
NKX2-5	BEST3	0.014216136187314987
E2F2	GSPT1	0.01420923788100481
FOXA1	LGALS3	0.014205251820385456
E2F2	HMBS	0.0141855888068676
FOXA1	CHPT1	0.014182161539793015
E2F2	BASP1	0.014177589253945784
GATA1	MARCHF8	0.01417088508605957
PAX3	YPEL3	0.014168602414429188
E2F2	LCN2	0.014151036739349365
TAL1	GABARAPL2	0.014133202843368053
TAL1	IL1B	0.014108143746852875
GATA1	ABCC13	0.014105683813492456
FOXA1	EIF1AY	0.014101828448474407
TAL1	ATP6V0C	0.014095199294388294
NKX2-5	XK	0.0140869515016675
E2F2	UBXN6	0.014073000599940618
KLF1	CDC34	0.014060457547505697
GATA1	MTCO1P12	0.014028600417077541
FOXA1	GPX1	0.014026482589542866
E2F2	RIOK3	0.014024181663990021
E2F2	IGKV4-1	0.014016841538250446
E2F2	GLUL	0.014000687216009413
FOXA1	C9orf78	0.01399026345461607
KLF1	TMEM86B	0.013983222655951977
E2F2	BSG	0.013960537314414979
NEUROD1	LGALS3	0.013937704265117645
PAX3	IGF2R	0.01392460335046053
NEUROD1	DERL3	0.013876360841095448
PAX3	MNDA	0.013871689327061176
E2F2	TALDO1	0.013853619878108684
PAX3	C9orf78	0.013849328272044659
NEUROD1	JCHAIN	0.013841523478428522
GATA1	RP11-310E22.7	0.013840001076459885
TAL1	LGALS3	0.013833905570209026
E2F2	GPX1	0.013817255198955537
E2F2	IGHV4-59	0.013799133710563183
TAL1	YBX3	0.01376528718641826
GATA1	HSPA1A	0.013762013365825018
TAL1	TMEM86B	0.013761520385742188
E2F2	IGKV2-30	0.013755731284618378
GATA1	RNF10	0.01373609621077776
KLF1	RP11-310E22.7	0.013725985772907734
PAX3	SLC8A1	0.013716724701225758
E2F2	MZB1	0.013716381788253785
PAX3	FKBP8	0.013705340214073658
PAX3	SLC2A1	0.013694655150175095
E2F2	SLC8A1	0.013677806903918585
NEUROD1	IGHG3	0.013669654726982117
PAX3	GPX1	0.01366539765149355
TAL1	RAP1GAP	0.013659683056175709
TAL1	H1-2	0.013658706843852998
FOXA1	BSG	0.013654972426593304
FOXA1	SLC8A1	0.013653114438056946
NEUROD1	MARCHF8	0.013638113625347614
E2F2	DCAF12	0.01362935702006022
FOXA1	GABARAPL2	0.013627775013446808
FOXA1	LYZ	0.01362562645226717
FOXA1	GSPT1	0.013613462448120117
NEUROD1	IGHG1	0.013612552545964718
NEUROD1	BASP1	0.01360893715173006
NKX2-5	AQP9	0.013608694076538086
GATA1	CA3-AS1	0.013607862405478954
FOXA1	SLC2A1	0.013601422309875488
E2F2	YPEL3	0.013593858480453492
NKX2-5	ABCC9	0.013589109294116497
E2F2	PINK1	0.013587941726048788
NEUROD1	CTA-363E6.6	0.013582590967416763
PAX3	CHPT1	0.013562110252678394
TAL1	SLC25A37	0.013558401593140193
E2F2	CXCL2	0.013506694696843624
