source	target	edge_score	max_head_layer_score	top_head_layers
MXI1	XGY1	0.1002256348729133	0.953125	"[{""layer"": 0, ""head"": 3, ""score"": 0.953125}, {""layer"": 10, ""head"": 2, ""score"": 0.783203125}, {""layer"": 1, ""head"": 6, ""score"": 0.355224609375}, {""layer"": 0, ""head"": 1, ""score"": 0.345458984375}, {""layer"": 2, ""head"": 7, ""score"": 0.344482421875}]"
MAL	CTA-392E5.1	0.0966285839676857	0.77978515625	"[{""layer"": 11, ""head"": 5, ""score"": 0.77978515625}, {""layer"": 0, ""head"": 1, ""score"": 0.6953125}, {""layer"": 1, ""head"": 1, ""score"": 0.51611328125}, {""layer"": 0, ""head"": 5, ""score"": 0.378173828125}, {""layer"": 1, ""head"": 4, ""score"": 0.36279296875}]"
MAL	BTBD10P2	0.0932947620749473	0.5693359375	"[{""layer"": 1, ""head"": 5, ""score"": 0.5693359375}, {""layer"": 1, ""head"": 2, ""score"": 0.50927734375}, {""layer"": 1, ""head"": 1, ""score"": 0.406982421875}, {""layer"": 0, ""head"": 3, ""score"": 0.387451171875}, {""layer"": 1, ""head"": 0, ""score"": 0.372802734375}]"
SOX6	SPINK5	0.0903653725981712	0.2459716796875	"[{""layer"": 9, ""head"": 1, ""score"": 0.2459716796875}, {""layer"": 0, ""head"": 1, ""score"": 0.2086181640625}, {""layer"": 10, ""head"": 0, ""score"": 0.1793212890625}, {""layer"": 10, ""head"": 7, ""score"": 0.1741943359375}, {""layer"": 6, ""head"": 2, ""score"": 0.171875}]"
PBX1	C2orf88	0.0901676788926124	0.34814453125	"[{""layer"": 10, ""head"": 2, ""score"": 0.34814453125}, {""layer"": 0, ""head"": 7, ""score"": 0.30517578125}, {""layer"": 11, ""head"": 1, ""score"": 0.2626953125}, {""layer"": 0, ""head"": 2, ""score"": 0.2049560546875}, {""layer"": 11, ""head"": 7, ""score"": 0.162109375}]"
NCOA4	BTBD10P2	0.0887802466750145	0.391845703125	"[{""layer"": 1, ""head"": 2, ""score"": 0.391845703125}, {""layer"": 1, ""head"": 5, ""score"": 0.3603515625}, {""layer"": 2, ""head"": 7, ""score"": 0.275146484375}, {""layer"": 1, ""head"": 3, ""score"": 0.275146484375}, {""layer"": 10, ""head"": 2, ""score"": 0.2318115234375}]"
PBX1	OSBP2	0.0872912630438804	0.333251953125	"[{""layer"": 0, ""head"": 6, ""score"": 0.333251953125}, {""layer"": 1, ""head"": 3, ""score"": 0.19091796875}, {""layer"": 10, ""head"": 6, ""score"": 0.1522216796875}, {""layer"": 3, ""head"": 7, ""score"": 0.14404296875}, {""layer"": 7, ""head"": 6, ""score"": 0.1434326171875}]"
LYL1	RP11-192M23.1	0.0844119414687156	0.5595703125	"[{""layer"": 0, ""head"": 5, ""score"": 0.5595703125}, {""layer"": 0, ""head"": 2, ""score"": 0.55126953125}, {""layer"": 1, ""head"": 3, ""score"": 0.414794921875}, {""layer"": 1, ""head"": 2, ""score"": 0.31982421875}, {""layer"": 10, ""head"": 6, ""score"": 0.247802734375}]"
NCOA4	TCAM1P	0.0842697098851203	0.99072265625	"[{""layer"": 0, ""head"": 3, ""score"": 0.99072265625}, {""layer"": 10, ""head"": 2, ""score"": 0.78759765625}, {""layer"": 1, ""head"": 6, ""score"": 0.384033203125}, {""layer"": 1, ""head"": 2, ""score"": 0.316162109375}, {""layer"": 0, ""head"": 1, ""score"": 0.304931640625}]"
MXI1	RP11-162A12.3	0.0832583531737327	0.44677734375	"[{""layer"": 0, ""head"": 2, ""score"": 0.44677734375}, {""layer"": 10, ""head"": 2, ""score"": 0.39111328125}, {""layer"": 1, ""head"": 3, ""score"": 0.283447265625}, {""layer"": 0, ""head"": 4, ""score"": 0.281494140625}, {""layer"": 0, ""head"": 1, ""score"": 0.254150390625}]"
MXI1	RP11-1334A24.5	0.0821455046534538	0.5107421875	"[{""layer"": 1, ""head"": 5, ""score"": 0.5107421875}, {""layer"": 10, ""head"": 2, ""score"": 0.46630859375}, {""layer"": 1, ""head"": 3, ""score"": 0.427978515625}, {""layer"": 2, ""head"": 0, ""score"": 0.244140625}, {""layer"": 0, ""head"": 2, ""score"": 0.22119140625}]"
MAL	TMEM86B	0.0797393321990966	0.8017578125	"[{""layer"": 0, ""head"": 3, ""score"": 0.8017578125}, {""layer"": 10, ""head"": 2, ""score"": 0.7265625}, {""layer"": 0, ""head"": 2, ""score"": 0.425048828125}, {""layer"": 1, ""head"": 1, ""score"": 0.262451171875}, {""layer"": 11, ""head"": 1, ""score"": 0.2381591796875}]"
MAL	DPCD	0.0792336463928222	0.57666015625	"[{""layer"": 0, ""head"": 3, ""score"": 0.57666015625}, {""layer"": 0, ""head"": 7, ""score"": 0.427734375}, {""layer"": 10, ""head"": 2, ""score"": 0.357177734375}, {""layer"": 1, ""head"": 1, ""score"": 0.31103515625}, {""layer"": 0, ""head"": 2, ""score"": 0.27734375}]"
SOX6	SP9	0.0790610760450363	0.248046875	"[{""layer"": 0, ""head"": 0, ""score"": 0.248046875}, {""layer"": 1, ""head"": 4, ""score"": 0.19580078125}, {""layer"": 8, ""head"": 3, ""score"": 0.180419921875}, {""layer"": 1, ""head"": 7, ""score"": 0.1787109375}, {""layer"": 11, ""head"": 1, ""score"": 0.1640625}]"
NFIX	CSNKA2IP	0.0788284167647361	1.0	"[{""layer"": 0, ""head"": 3, ""score"": 1.0}, {""layer"": 10, ""head"": 2, ""score"": 0.85009765625}, {""layer"": 11, ""head"": 7, ""score"": 0.5537109375}, {""layer"": 0, ""head"": 7, ""score"": 0.47314453125}, {""layer"": 0, ""head"": 5, ""score"": 0.293212890625}]"
MAL	NATD1	0.0784162506461143	0.947265625	"[{""layer"": 0, ""head"": 3, ""score"": 0.947265625}, {""layer"": 1, ""head"": 5, ""score"": 0.33447265625}, {""layer"": 10, ""head"": 2, ""score"": 0.2449951171875}, {""layer"": 1, ""head"": 1, ""score"": 0.24072265625}, {""layer"": 11, ""head"": 2, ""score"": 0.177734375}]"
MAL	IGKV3-11	0.0768030360341072	0.28125	"[{""layer"": 2, ""head"": 5, ""score"": 0.28125}, {""layer"": 9, ""head"": 4, ""score"": 0.228759765625}, {""layer"": 7, ""head"": 6, ""score"": 0.185791015625}, {""layer"": 10, ""head"": 6, ""score"": 0.1624755859375}, {""layer"": 3, ""head"": 3, ""score"": 0.1612548828125}]"
NCOA4	OR52N2	0.0764653086662292	0.2490234375	"[{""layer"": 10, ""head"": 2, ""score"": 0.2490234375}, {""layer"": 0, ""head"": 2, ""score"": 0.2186279296875}, {""layer"": 1, ""head"": 2, ""score"": 0.2147216796875}, {""layer"": 2, ""head"": 7, ""score"": 0.2071533203125}, {""layer"": 1, ""head"": 3, ""score"": 0.1865234375}]"
MXI1	KB-1440D3.21	0.0764270424842834	0.51025390625	"[{""layer"": 0, ""head"": 2, ""score"": 0.51025390625}, {""layer"": 1, ""head"": 3, ""score"": 0.50439453125}, {""layer"": 10, ""head"": 6, ""score"": 0.288818359375}, {""layer"": 2, ""head"": 7, ""score"": 0.28515625}, {""layer"": 1, ""head"": 5, ""score"": 0.282470703125}]"
MAL	OR52N2	0.0754857435822486	0.479736328125	"[{""layer"": 0, ""head"": 2, ""score"": 0.479736328125}, {""layer"": 10, ""head"": 2, ""score"": 0.2044677734375}, {""layer"": 1, ""head"": 5, ""score"": 0.1962890625}, {""layer"": 4, ""head"": 5, ""score"": 0.1781005859375}, {""layer"": 1, ""head"": 3, ""score"": 0.177490234375}]"
MAL	SNORD11	0.0751634836196899	0.30029296875	"[{""layer"": 1, ""head"": 5, ""score"": 0.30029296875}, {""layer"": 1, ""head"": 2, ""score"": 0.26513671875}, {""layer"": 2, ""head"": 7, ""score"": 0.186767578125}, {""layer"": 8, ""head"": 7, ""score"": 0.1837158203125}, {""layer"": 4, ""head"": 1, ""score"": 0.1641845703125}]"
NCOA4	AC137932.5	0.0733522996306419	0.70556640625	"[{""layer"": 0, ""head"": 3, ""score"": 0.70556640625}, {""layer"": 0, ""head"": 1, ""score"": 0.3857421875}, {""layer"": 0, ""head"": 2, ""score"": 0.33251953125}, {""layer"": 1, ""head"": 3, ""score"": 0.239501953125}, {""layer"": 1, ""head"": 6, ""score"": 0.2130126953125}]"
LYL1	ABALON	0.0726634263992309	0.93701171875	"[{""layer"": 0, ""head"": 3, ""score"": 0.93701171875}, {""layer"": 10, ""head"": 6, ""score"": 0.2685546875}, {""layer"": 0, ""head"": 1, ""score"": 0.2342529296875}, {""layer"": 0, ""head"": 2, ""score"": 0.1805419921875}, {""layer"": 1, ""head"": 5, ""score"": 0.1729736328125}]"
NFE2	DRC7	0.0721923485398292	0.97607421875	"[{""layer"": 0, ""head"": 3, ""score"": 0.97607421875}, {""layer"": 0, ""head"": 2, ""score"": 0.5283203125}, {""layer"": 10, ""head"": 2, ""score"": 0.376953125}, {""layer"": 9, ""head"": 6, ""score"": 0.220458984375}, {""layer"": 1, ""head"": 1, ""score"": 0.2154541015625}]"
LYL1	ADH6	0.0702495649456977	0.6865234375	"[{""layer"": 11, ""head"": 5, ""score"": 0.6865234375}, {""layer"": 0, ""head"": 5, ""score"": 0.658203125}, {""layer"": 1, ""head"": 2, ""score"": 0.2489013671875}, {""layer"": 11, ""head"": 1, ""score"": 0.236572265625}, {""layer"": 8, ""head"": 6, ""score"": 0.2081298828125}]"
MXI1	TCAM1P	0.0684192180633544	0.9873046875	"[{""layer"": 0, ""head"": 3, ""score"": 0.9873046875}, {""layer"": 10, ""head"": 2, ""score"": 0.480224609375}, {""layer"": 0, ""head"": 1, ""score"": 0.40673828125}, {""layer"": 2, ""head"": 0, ""score"": 0.218017578125}, {""layer"": 1, ""head"": 3, ""score"": 0.203857421875}]"
MAL	SLC38A5	0.068344235420227	0.43603515625	"[{""layer"": 0, ""head"": 2, ""score"": 0.43603515625}, {""layer"": 1, ""head"": 1, ""score"": 0.1533203125}, {""layer"": 1, ""head"": 0, ""score"": 0.1488037109375}, {""layer"": 0, ""head"": 1, ""score"": 0.14453125}, {""layer"": 2, ""head"": 2, ""score"": 0.1365966796875}]"
NCOA4	MTND6P3	0.0672734454274177	0.75634765625	"[{""layer"": 0, ""head"": 5, ""score"": 0.75634765625}, {""layer"": 1, ""head"": 4, ""score"": 0.405517578125}, {""layer"": 10, ""head"": 5, ""score"": 0.35400390625}, {""layer"": 0, ""head"": 2, ""score"": 0.263916015625}, {""layer"": 2, ""head"": 0, ""score"": 0.2337646484375}]"
MXI1	DRC7	0.0667163431644439	0.98876953125	"[{""layer"": 0, ""head"": 3, ""score"": 0.98876953125}, {""layer"": 0, ""head"": 2, ""score"": 0.6416015625}, {""layer"": 10, ""head"": 2, ""score"": 0.398193359375}, {""layer"": 2, ""head"": 7, ""score"": 0.25}, {""layer"": 1, ""head"": 1, ""score"": 0.1915283203125}]"
PBX1	IGHG3	0.0646634995937347	0.2149658203125	"[{""layer"": 0, ""head"": 2, ""score"": 0.2149658203125}, {""layer"": 0, ""head"": 4, ""score"": 0.1785888671875}, {""layer"": 1, ""head"": 1, ""score"": 0.128173828125}, {""layer"": 10, ""head"": 5, ""score"": 0.124267578125}, {""layer"": 10, ""head"": 6, ""score"": 0.1153564453125}]"
MXI1	SNORD71	0.0635030567646026	0.485107421875	"[{""layer"": 10, ""head"": 2, ""score"": 0.485107421875}, {""layer"": 10, ""head"": 6, ""score"": 0.38720703125}, {""layer"": 1, ""head"": 3, ""score"": 0.28076171875}, {""layer"": 1, ""head"": 5, ""score"": 0.19775390625}, {""layer"": 1, ""head"": 2, ""score"": 0.16552734375}]"
NFIX	PSMC1P7	0.0594105720520019	0.693359375	"[{""layer"": 10, ""head"": 2, ""score"": 0.693359375}, {""layer"": 0, ""head"": 5, ""score"": 0.348876953125}, {""layer"": 1, ""head"": 4, ""score"": 0.3310546875}, {""layer"": 2, ""head"": 0, ""score"": 0.291259765625}, {""layer"": 2, ""head"": 7, ""score"": 0.288818359375}]"
NCOA4	CFAP77	0.0591444373130798	0.802734375	"[{""layer"": 10, ""head"": 2, ""score"": 0.802734375}, {""layer"": 0, ""head"": 2, ""score"": 0.437255859375}, {""layer"": 0, ""head"": 5, ""score"": 0.2303466796875}, {""layer"": 11, ""head"": 7, ""score"": 0.2137451171875}, {""layer"": 9, ""head"": 6, ""score"": 0.19287109375}]"
MAL	MTCO1P12	0.0577569689069475	0.49330357142857145	"[{""layer"": 0, ""head"": 5, ""score"": 0.49330357142857145}, {""layer"": 2, ""head"": 0, ""score"": 0.16392299107142858}, {""layer"": 1, ""head"": 6, ""score"": 0.15304129464285715}, {""layer"": 6, ""head"": 1, ""score"": 0.13832310267857142}, {""layer"": 8, ""head"": 4, ""score"": 0.13099888392857142}]"
MAL	FBXO9	0.0573604583740234	0.5713541666666667	"[{""layer"": 0, ""head"": 7, ""score"": 0.5713541666666667}, {""layer"": 0, ""head"": 3, ""score"": 0.47265625}, {""layer"": 1, ""head"": 2, ""score"": 0.19140625}, {""layer"": 1, ""head"": 5, ""score"": 0.18450520833333334}, {""layer"": 2, ""head"": 4, ""score"": 0.11751302083333333}]"
MAL	DCAF12	0.0571090042591094	0.47421875	"[{""layer"": 0, ""head"": 3, ""score"": 0.47421875}, {""layer"": 0, ""head"": 2, ""score"": 0.2564453125}, {""layer"": 10, ""head"": 2, ""score"": 0.15791015625}, {""layer"": 0, ""head"": 1, ""score"": 0.1556640625}, {""layer"": 1, ""head"": 2, ""score"": 0.11865234375}]"
NEUROD1	TUSC7	0.057018619030714	0.51220703125	"[{""layer"": 1, ""head"": 4, ""score"": 0.51220703125}, {""layer"": 2, ""head"": 2, ""score"": 0.260986328125}, {""layer"": 2, ""head"": 7, ""score"": 0.243408203125}, {""layer"": 1, ""head"": 0, ""score"": 0.2156982421875}, {""layer"": 0, ""head"": 3, ""score"": 0.2054443359375}]"
MXI1	SLC7A14	0.0567778944969177	0.291259765625	"[{""layer"": 0, ""head"": 6, ""score"": 0.291259765625}, {""layer"": 1, ""head"": 5, ""score"": 0.1322021484375}, {""layer"": 11, ""head"": 5, ""score"": 0.115478515625}, {""layer"": 4, ""head"": 1, ""score"": 0.1116943359375}, {""layer"": 8, ""head"": 4, ""score"": 0.10614013671875}]"
NCOA4	CSNKA2IP	0.0567273795604705	0.9462890625	"[{""layer"": 0, ""head"": 3, ""score"": 0.9462890625}, {""layer"": 10, ""head"": 2, ""score"": 0.55078125}, {""layer"": 0, ""head"": 7, ""score"": 0.47705078125}, {""layer"": 11, ""head"": 7, ""score"": 0.31640625}, {""layer"": 1, ""head"": 6, ""score"": 0.2091064453125}]"
MAL	SLC7A14	0.0565816462039947	0.2188720703125	"[{""layer"": 1, ""head"": 5, ""score"": 0.2188720703125}, {""layer"": 1, ""head"": 4, ""score"": 0.1605224609375}, {""layer"": 2, ""head"": 7, ""score"": 0.1591796875}, {""layer"": 11, ""head"": 5, ""score"": 0.1060791015625}, {""layer"": 4, ""head"": 1, ""score"": 0.10009765625}]"
MXI1	SERPINC1	0.0560080856084823	0.64990234375	"[{""layer"": 10, ""head"": 2, ""score"": 0.64990234375}, {""layer"": 11, ""head"": 1, ""score"": 0.252685546875}, {""layer"": 11, ""head"": 7, ""score"": 0.212646484375}, {""layer"": 11, ""head"": 5, ""score"": 0.14794921875}, {""layer"": 0, ""head"": 5, ""score"": 0.143798828125}]"
PBX1	RP11-477H21.2	0.055982906371355	0.5537109375	"[{""layer"": 0, ""head"": 3, ""score"": 0.5537109375}, {""layer"": 0, ""head"": 5, ""score"": 0.53466796875}, {""layer"": 10, ""head"": 2, ""score"": 0.330322265625}, {""layer"": 0, ""head"": 2, ""score"": 0.28759765625}, {""layer"": 2, ""head"": 0, ""score"": 0.1611328125}]"
NFE2	FAM240B	0.0554486066102981	0.411376953125	"[{""layer"": 1, ""head"": 2, ""score"": 0.411376953125}, {""layer"": 0, ""head"": 3, ""score"": 0.341796875}, {""layer"": 2, ""head"": 6, ""score"": 0.261962890625}, {""layer"": 1, ""head"": 6, ""score"": 0.235107421875}, {""layer"": 2, ""head"": 0, ""score"": 0.2310791015625}]"
PBX1	TMEM242-DT	0.0550465397536754	0.479736328125	"[{""layer"": 0, ""head"": 3, ""score"": 0.479736328125}, {""layer"": 0, ""head"": 2, ""score"": 0.3203125}, {""layer"": 2, ""head"": 7, ""score"": 0.281005859375}, {""layer"": 1, ""head"": 5, ""score"": 0.2415771484375}, {""layer"": 1, ""head"": 3, ""score"": 0.2196044921875}]"
MAL	IL7R	0.0542788832795386	0.17800245098039216	"[{""layer"": 4, ""head"": 3, ""score"": 0.17800245098039216}, {""layer"": 4, ""head"": 0, ""score"": 0.16283700980392157}, {""layer"": 0, ""head"": 6, ""score"": 0.1568627450980392}, {""layer"": 4, ""head"": 2, ""score"": 0.14276960784313725}, {""layer"": 0, ""head"": 0, ""score"": 0.1404718137254902}]"
NCOA4	ABALON	0.0540452897548675	0.8134765625	"[{""layer"": 0, ""head"": 3, ""score"": 0.8134765625}, {""layer"": 10, ""head"": 2, ""score"": 0.1844482421875}, {""layer"": 0, ""head"": 1, ""score"": 0.154052734375}, {""layer"": 1, ""head"": 2, ""score"": 0.135986328125}, {""layer"": 1, ""head"": 5, ""score"": 0.11541748046875}]"
MXI1	RP11-425D17.1	0.0540439076721668	0.273681640625	"[{""layer"": 0, ""head"": 2, ""score"": 0.273681640625}, {""layer"": 1, ""head"": 5, ""score"": 0.1888427734375}, {""layer"": 2, ""head"": 7, ""score"": 0.1883544921875}, {""layer"": 1, ""head"": 2, ""score"": 0.1767578125}, {""layer"": 1, ""head"": 1, ""score"": 0.12005615234375}]"
MXI1	RP11-826N14.1	0.0538678579032421	0.779296875	"[{""layer"": 0, ""head"": 5, ""score"": 0.779296875}, {""layer"": 10, ""head"": 2, ""score"": 0.43115234375}, {""layer"": 11, ""head"": 7, ""score"": 0.2384033203125}, {""layer"": 0, ""head"": 1, ""score"": 0.2332763671875}, {""layer"": 11, ""head"": 2, ""score"": 0.1513671875}]"
MAL	RP11-567M21.3	0.0538501925766468	0.37158203125	"[{""layer"": 0, ""head"": 2, ""score"": 0.37158203125}, {""layer"": 10, ""head"": 2, ""score"": 0.27392578125}, {""layer"": 1, ""head"": 5, ""score"": 0.2293701171875}, {""layer"": 1, ""head"": 2, ""score"": 0.2239990234375}, {""layer"": 2, ""head"": 0, ""score"": 0.1651611328125}]"
MXI1	RP11-159F24.2	0.0537595748901367	0.490966796875	"[{""layer"": 10, ""head"": 2, ""score"": 0.490966796875}, {""layer"": 1, ""head"": 3, ""score"": 0.26123046875}, {""layer"": 0, ""head"": 2, ""score"": 0.224609375}, {""layer"": 2, ""head"": 7, ""score"": 0.1636962890625}, {""layer"": 1, ""head"": 5, ""score"": 0.1602783203125}]"
PBX1	RP11-15E1.5	0.053190778940916	0.7041015625	"[{""layer"": 10, ""head"": 0, ""score"": 0.7041015625}, {""layer"": 0, ""head"": 1, ""score"": 0.1729736328125}, {""layer"": 4, ""head"": 1, ""score"": 0.1705322265625}, {""layer"": 3, ""head"": 7, ""score"": 0.1611328125}, {""layer"": 2, ""head"": 7, ""score"": 0.158447265625}]"
LYL1	SNORD17	0.0528531782329082	0.2330322265625	"[{""layer"": 0, ""head"": 5, ""score"": 0.2330322265625}, {""layer"": 10, ""head"": 6, ""score"": 0.203369140625}, {""layer"": 1, ""head"": 2, ""score"": 0.1783447265625}, {""layer"": 1, ""head"": 0, ""score"": 0.139892578125}, {""layer"": 11, ""head"": 2, ""score"": 0.12152099609375}]"
NEUROD1	RP11-217O12.1	0.0525738634169101	0.62353515625	"[{""layer"": 1, ""head"": 6, ""score"": 0.62353515625}, {""layer"": 10, ""head"": 0, ""score"": 0.444580078125}, {""layer"": 0, ""head"": 5, ""score"": 0.2646484375}, {""layer"": 1, ""head"": 5, ""score"": 0.212158203125}, {""layer"": 2, ""head"": 5, ""score"": 0.189208984375}]"
NCOA4	RP11-432O12.1	0.0524632930755615	0.853515625	"[{""layer"": 0, ""head"": 3, ""score"": 0.853515625}, {""layer"": 10, ""head"": 2, ""score"": 0.736328125}, {""layer"": 0, ""head"": 1, ""score"": 0.271728515625}, {""layer"": 0, ""head"": 5, ""score"": 0.263427734375}, {""layer"": 1, ""head"": 6, ""score"": 0.1558837890625}]"
MAL	R3HDM4	0.0519582976897557	0.4651692708333333	"[{""layer"": 0, ""head"": 7, ""score"": 0.4651692708333333}, {""layer"": 0, ""head"": 1, ""score"": 0.21663411458333334}, {""layer"": 0, ""head"": 3, ""score"": 0.12166341145833333}, {""layer"": 11, ""head"": 2, ""score"": 0.09716796875}, {""layer"": 10, ""head"": 7, ""score"": 0.08683268229166667}]"
MXI1	ABALON	0.051907081156969	0.87646484375	"[{""layer"": 0, ""head"": 3, ""score"": 0.87646484375}, {""layer"": 0, ""head"": 2, ""score"": 0.233642578125}, {""layer"": 1, ""head"": 2, ""score"": 0.1077880859375}, {""layer"": 0, ""head"": 1, ""score"": 0.09515380859375}, {""layer"": 8, ""head"": 4, ""score"": 0.09466552734375}]"
MAL	CXCL1	0.0517167262732982	0.248291015625	"[{""layer"": 1, ""head"": 1, ""score"": 0.248291015625}, {""layer"": 10, ""head"": 5, ""score"": 0.1439208984375}, {""layer"": 1, ""head"": 0, ""score"": 0.1383056640625}, {""layer"": 0, ""head"": 0, ""score"": 0.12091064453125}, {""layer"": 0, ""head"": 6, ""score"": 0.10870361328125}]"
LYL1	TMEM242-DT	0.0515626668930053	0.35595703125	"[{""layer"": 1, ""head"": 3, ""score"": 0.35595703125}, {""layer"": 1, ""head"": 2, ""score"": 0.23046875}, {""layer"": 1, ""head"": 6, ""score"": 0.2210693359375}, {""layer"": 0, ""head"": 3, ""score"": 0.208984375}, {""layer"": 0, ""head"": 2, ""score"": 0.1959228515625}]"
MAL	RNU6-1092P	0.0515277869999408	0.419921875	"[{""layer"": 10, ""head"": 2, ""score"": 0.419921875}, {""layer"": 0, ""head"": 0, ""score"": 0.3564453125}, {""layer"": 11, ""head"": 7, ""score"": 0.2481689453125}, {""layer"": 2, ""head"": 0, ""score"": 0.1351318359375}, {""layer"": 9, ""head"": 6, ""score"": 0.0982666015625}]"
NCOA4	TUSC7	0.0515009649097919	0.5234375	"[{""layer"": 0, ""head"": 3, ""score"": 0.5234375}, {""layer"": 0, ""head"": 1, ""score"": 0.365966796875}, {""layer"": 2, ""head"": 7, ""score"": 0.255859375}, {""layer"": 1, ""head"": 2, ""score"": 0.2110595703125}, {""layer"": 1, ""head"": 3, ""score"": 0.1668701171875}]"
NFIX	IGLV4-69	0.0514657907187938	0.2939453125	"[{""layer"": 10, ""head"": 2, ""score"": 0.2939453125}, {""layer"": 1, ""head"": 0, ""score"": 0.1561279296875}, {""layer"": 2, ""head"": 0, ""score"": 0.1524658203125}, {""layer"": 1, ""head"": 1, ""score"": 0.132080078125}, {""layer"": 11, ""head"": 7, ""score"": 0.127685546875}]"
NEUROD1	FAM83A-AS1	0.0514387041330337	0.33935546875	"[{""layer"": 1, ""head"": 2, ""score"": 0.33935546875}, {""layer"": 1, ""head"": 0, ""score"": 0.249755859375}, {""layer"": 2, ""head"": 6, ""score"": 0.2398681640625}, {""layer"": 1, ""head"": 4, ""score"": 0.190185546875}, {""layer"": 1, ""head"": 1, ""score"": 0.145751953125}]"
MAL	DPM2	0.0512595723072687	0.5569661458333334	"[{""layer"": 0, ""head"": 7, ""score"": 0.5569661458333334}, {""layer"": 0, ""head"": 2, ""score"": 0.4596354166666667}, {""layer"": 10, ""head"": 2, ""score"": 0.22819010416666666}, {""layer"": 10, ""head"": 6, ""score"": 0.11124674479166667}, {""layer"": 11, ""head"": 1, ""score"": 0.0927734375}]"
MAL	ACSL6	0.050769779831171	0.1221923828125	"[{""layer"": 10, ""head"": 7, ""score"": 0.1221923828125}, {""layer"": 3, ""head"": 7, ""score"": 0.11676025390625}, {""layer"": 9, ""head"": 5, ""score"": 0.11041259765625}, {""layer"": 1, ""head"": 5, ""score"": 0.1080322265625}, {""layer"": 4, ""head"": 1, ""score"": 0.1068115234375}]"
