source	target	score
NFIX	CTC-439N6.1	0.0244738832116127
PBX1	EREG	0.024456846714019775
LYL1	SRRD	0.024450767498749953
LYL1	CTC-439N6.1	0.02443290315568447
NFE2	PI3	0.024421721696853638
SOX6	IGHG4	0.02441159387429555
SOX6	GYPC	0.024377770721912384
NEUROD1	RP11-329N11.1	0.02434907853603363
HOXD1	GUK1	0.024346500635147095
NFIX	S100A12	0.024336931606133778
SOX6	IL1R2	0.0243076320205416
SOX6	IGHV3-21	0.02429247833788395
ANKRD1	RNASE1	0.02428174763917923
LYL1	C1QA	0.02426907867193222
NFIX	PLAUR	0.02424852252006531
NFE2	G0S2	0.02423113016855149
E2F2	PGLYRP1	0.02423066832125187
PBX1	PRDX2	0.024180921415487926
PBX1	MXI1	0.02415633201599121
NFIX	C1QA	0.02415006160736084
NFE2	HLA-DRA	0.024131862740767628
PAX3	GPX1	0.024126922711730003
NFIX	PSMC1P7	0.024124762043356895
PBX1	GLUL	0.02409562927026015
ANKRD1	IL1R1	0.02407410740852356
PBX1	CLDN5	0.024047648534178734
PBX1	COL12A1	0.02402310259640217
NFIX	EIF1AY	0.02401770864214216
ANKRD1	CXCL2	0.024017564952373505
HOXD1	MICAL2	0.024017242714762688
NFE2	S100P	0.02399564504623413
HOXD1	SRRD	0.023909203708171844
SOX6	TCP11L2	0.02390657365322113
ANKRD1	G0S2	0.023905126377940178
TAL1	EDIL3	0.023813271895051003
NFE2	IL1R2	0.02380932789099844
SOX6	GUK1	0.02379552581731011
NFIX	ATP6V0C	0.02379412204027176
NEUROD1	IGHV4-28	0.023785537108778954
ANKRD1	HBA1	0.023775139823555946
LYL1	GYPC	0.023660321669145064
SOX6	RNF10	0.023629328379264243
NFIX	IGHV4-59	0.023582175374031067
NFE2	PIP	0.02357868291437626
LYL1	IGHV4-59	0.023563077673316002
SOX6	EPB41	0.0235385000705719
E2F2	IGHV3-20	0.023532085120677948
TAL1	CLDN5	0.023531725630164146
ANKRD1	GLUL	0.023529931902885437
PBX1	GMPR	0.023517703016599018
SOX6	IGKV4-1	0.023517100140452385
NKX2-5	CSF3R	0.023430952802300453
NFIX	MXI1	0.02337974080672631
E2F2	FCGR3B	0.02337193675339222
SOX6	OPTN	0.02330714613199234
NFIX	CEACAM8	0.02330157347023487
NEUROD1	MTCO1P12	0.023262253031134605
NFIX	MARCHF8	0.023258723815282187
PBX1	IGHG1	0.023216605186462402
NFIX	HP	0.023213671520352364
LYL1	EPB41	0.023208287400259098
SOX6	RBM38	0.023205903669198353
LYL1	MKRN1	0.023182449432519767
SOX6	SRRD	0.02312258817255497
HOXD1	PIP	0.023120785132050514
NFE2	MMP9	0.023117719425095454
ANKRD1	RNF10	0.023104647174477577
HOXD1	NFE2	0.023092160001397133
GATA1	LGALS3	0.023090788296290805
NKX2-5	PLAUR	0.023081257939338684
SOX6	ATP6V0C	0.02306743711233139
NFE2	HP	0.02303770581881205
FOXA1	H1-2	0.023017624393105507
LYL1	RP11-257I14.1	0.02301720716059208
TAL1	IGLC3	0.02301465906202793
LYL1	RP11-310E22.7	0.023010069504380226
PBX1	FKBP8	0.022912517189979553
PAX3	KRT6A	0.022900782525539398
LYL1	GUK1	0.022867708495168976
NFE2	ATP6V0C	0.022846346721053123
SOX6	C1QA	0.02283635176718235
NFE2	CEACAM8	0.02283155918121338
NEUROD1	IGLC2	0.022797761484980583
ANKRD1	APOD	0.022745376452803612
PBX1	TAL1	0.02274199326833089
PBX1	MZB1	0.022726133465766907
NFE2	ALPL	0.022723287343978882
HOXD1	PGC	0.022700412198901176
SOX6	CTC-439N6.1	0.02269403636455536
ANKRD1	UBXN6	0.022693036124110222
LYL1	TSPAN5	0.022691770241810724
E2F2	IGHV3-74	0.02268671803176403
NKX2-5	GLUL	0.022681163623929024
LYL1	HPX	0.02267286367714405
LYL1	OLFM4	0.022655492648482323
ANKRD1	SLC25A37	0.022605212405323982
LYL1	FKBP8	0.02255557264600481
ANKRD1	FBLN1	0.02255314588546753
E2F2	S100A12	0.022524799619402205
PBX1	SIAH2	0.022518311440944672
NFIX	IGHV3-21	0.022513801231980324
NFIX	MNDA	0.022485070758395724
LYL1	R3HDM4	0.022470275109464474
PBX1	HAGH	0.022469624876976013
LYL1	RETN	0.02246215726648058
ANKRD1	SLC8A1	0.022461339831352234
LYL1	PRDX2	0.022456823123825922
E2F2	GPX1	0.022453075647354125
HOXD1	KRT17	0.022452732548117638
NFIX	S100A8	0.022445487124579295
FOXA1	KRT6A	0.022441910579800606
LYL1	ABCA13	0.02241876721382141
NFE2	CDH2	0.022417165338993073
LYL1	MTCO1P12	0.022405919574555896
HOXD1	GABARAPL2	0.0223710760474205
GATA1	GLUL	0.022353436265672957
NFE2	RP11-1260E13.1	0.022339271381497383
E2F2	MMP9	0.022316239774227142
PBX1	RETN	0.02230459451675415
NFE2	MXI1	0.02224182254738278
FOXA1	CTSB	0.022203708067536354
SOX6	PGLYRP1	0.022200703620910645
NKX2-5	BTNL10	0.022173136472702026
NFIX	PRDX2	0.022159465154012046
NFE2	KRT17	0.022117814049124718
PBX1	DCAF12	0.022086799144744873
HOXD1	GYPC	0.022083567455410957
PBX1	TMOD1	0.02207578867673874
HOXD1	SLC25A39	0.022022312507033348
NKX2-5	FCGR3B	0.022004729136824608
GATA1	IGKC	0.022003965452313423
SOX6	AC096579.15	0.02198440581560135
SOX6	IL1R1	0.021982038021087648
PBX1	TALDO1	0.021961468789312575
NFIX	MMP8	0.0219514649361372
ANKRD1	BASP1	0.021944895386695862
PBX1	ERN2	0.02194477804005146
PBX1	MPP1	0.021933952967325848
SOX6	ACSL1	0.021924325161510043
GATA1	HSPA1A	0.021908606092135113
PBX1	USH2A	0.021899566054344177
HOXD1	C9orf78	0.021846406161785126
PBX1	ACSL1	0.021829232573509216
SOX6	CA3-AS1	0.021809543172518413
PBX1	OPTN	0.021804429590702057
TAL1	RP11-201E8.1	0.021801134571433067
NFE2	LRG1	0.02179247566631862
PBX1	PINK1	0.021791009232401848
TAL1	C1QA	0.021790914237499237
ANKRD1	CTSB	0.02179049886763096
SOX6	OSBP2	0.021790241822600365
GATA1	OPTN	0.02177746593952179
PBX1	BSG	0.021747326478362083
NFE2	RP11-678G14.3	0.021727144718170166
PBX1	RNASE1	0.021723395213484764
NFIX	TENT5C	0.02170646419891944
SOX6	CCL4	0.02168651483952999
NEUROD1	ALB	0.02167370170354843
FOXA1	YPEL3	0.021665899083018303
FOXA1	RIOK3	0.021663999184966087
TAL1	MARCHF8	0.021650666370987892
PBX1	SMIM1	0.021648759643236797
FOXA1	GPX1	0.02161332033574581
ANKRD1	SAA1	0.021601026877760887
HOXD1	RBM38	0.021592730656266212
NKX2-5	RP11-712B9.6	0.021549517288804054
PBX1	PADI4	0.02154494822025299
NKX2-5	STRCP1	0.021527176722884178
GATA1	GUK1	0.02148651248878903
NFE2	MICAL2	0.021437676115469498
SOX6	BNIP3L	0.02143640915552775
SOX6	THBS1	0.021433306237061817
FOXA1	SLC25A37	0.021432703360915184
NFE2	MARCHF8	0.021432685501435223
NFIX	IGHG4	0.02140437252819538
NFIX	EPB41	0.021372012794017792
GATA1	RBM38	0.021359682083129883
SOX6	GSPT1	0.021331082690845837
E2F2	LYZ	0.02132508797304971
ANKRD1	IGF2R	0.021291399374604225
NFE2	GLUL	0.02129022522670467
PBX1	AQP9	0.0212881937623024
SOX6	SLC2A1	0.021273444096247356
E2F2	CEACAM8	0.021249493584036827
NEUROD1	GPX1	0.021248457953333855
E2F2	AC096579.15	0.02114773541688919
NKX2-5	YPEL4	0.02111792005598545
SOX6	MTCO1P12	0.021107343956828117
PBX1	C9orf78	0.021096639335155487
SOX6	IGHGP	0.021091113487879436
NFIX	CTD-2272D18.1	0.021066753193736076
PBX1	SAA1	0.021044453606009483
TAL1	GLUL	0.020973699788252514
HOXD1	HBA1	0.020968874916434288
TAL1	MXI1	0.020893216133117676
SOX6	SIAH2	0.02088541239500046
NFIX	CXCL8	0.020875275135040283
NFE2	FAM83B	0.02087060548365116
NFIX	OLFM4	0.02087053842842579
SOX6	EIF1AY	0.020870135724544527
GATA1	RP11-201E8.1	0.020833352580666542
NEUROD1	PRDX2	0.020824217547972996
E2F2	RETN	0.020773178587357204
E2F2	ORM2	0.020734736695885658
NFE2	LINC00570	0.020733917132019997
HOXD1	HBA2	0.020731156691908836
PBX1	STMP1	0.020696302875876427
NKX2-5	RP11-285C1.2	0.020685868337750435
NFE2	C1QA	0.020675845444202423
PBX1	RP11-310E22.7	0.020668938755989075
TAL1	PIP	0.020663687959313393
HOXD1	APOE	0.020624594762921333
HOXD1	BAG1	0.020588470622897148
HOXD1	FBXO7	0.020582662895321846
ANKRD1	ACSL1	0.020582107827067375
SOX6	TALDO1	0.020580670412848976
NFE2	BASP1	0.02055956767155574
NFE2	IL1R1	0.02055628384862627
GATA1	GSPT1	0.020549064502120018
HOXD1	TRIM58	0.020531587302684784
SOX6	LCN2	0.02052665688097477
GATA1	IL1R1	0.020524879296620686
NFIX	MAP2K3	0.020511187174740958
PBX1	SLC25A39	0.02051044851541519
NFIX	TCP11L2	0.02047693303653172
NEUROD1	IGLC3	0.020475691184401512
HOXD1	MARCHF8	0.020467257127165794
PBX1	LYL1	0.02044847756624222
HOXD1	PATE1	0.020416663959622383
GATA1	S100A8	0.020398775736490887
NKX2-5	G0S2	0.02038552798330784
TAL1	BASP1	0.020376274983088177
PBX1	CXCL2	0.020363537594676018
NFE2	ABCA13	0.020318670198321342
NFIX	YPEL3	0.020311550090187473
NEUROD1	HSPA1A	0.02030072920024395
HOXD1	SEMG2	0.0202732365578413
SOX6	SELENOP	0.02026112803391048
NFIX	BAG1	0.020257471423400075
NKX2-5	RP4-734C18.1	0.020246902480721474
TAL1	CCL4	0.020236562937498093
E2F2	HSPA1A	0.0202356681227684
SOX6	GABARAPL2	0.020214178345420143
HOXD1	FAM83B	0.020183304324746132
NKX2-5	BEST3	0.020180197432637215
SOX6	MMP9	0.020179854705929756
NFE2	PGC	0.020165765658020973
NFIX	BASP1	0.020163859833370556
NFIX	ABCA13	0.020156746730208397
NFIX	CSF3R	0.020139411091804504
SOX6	RNASE1	0.020132561524709065
NFE2	EREG	0.020108587362549522
SOX6	LGALS3	0.02010638266801834
NFIX	AQP9	0.0200983179467065
NFE2	TLCD4	0.020092222839593887
NFIX	GUK1	0.02008823501436334
SOX6	CTSB	0.020080411434173585
NFE2	CXCL1	0.02006888176713671
HOXD1	PIM1	0.02006571926176548
NKX2-5	GPR26	0.02005431242287159
NFE2	DEFA3	0.020054005086421967
SOX6	HAGH	0.020042191445827483
SOX6	C1QB	0.020034771412611008
NKX2-5	TPH2	0.02002319134771824
NFE2	RP11-20D14.6	0.02001907490193844
NFIX	C9orf78	0.019977422860952523
NFE2	SLC8A1	0.0199739685872706
NFIX	PHYHIP	0.019932599738240242
FOXA1	LYZ	0.019908277317881584
NFE2	SRRD	0.019901473820209504
SOX6	H1-2	0.01987703570297786
NFIX	RNASE1	0.019831813871860504
NFE2	AC137932.5	0.019822092726826668
HOXD1	C2orf88	0.01979549042880535
E2F2	MMP8	0.019770026206970215
GATA1	ISCA1	0.01976006031036377
HOXD1	BNIP3L	0.019757717847824097
TAL1	MNDA	0.019723372533917427
NFE2	FKBP8	0.019718341529369354
SOX6	C9orf78	0.01971671978632609
NFIX	DPCD	0.019710630178451538
NFIX	KRT1	0.019684864208102226
NFE2	TALDO1	0.01961827650666237
GATA1	PRDX2	0.01960653066635132
NFE2	SIAH2	0.019599229097366333
NKX2-5	AC137932.5	0.01959889940917492
NFE2	VCAN	0.01957467982643529
NEUROD1	RNF10	0.019569754600524902
NFE2	R3HDM4	0.019540968694184955
SOX6	ECEL1	0.019520094618201256
HOXD1	TENT5C	0.019509175792336464
NKX2-5	AQP9	0.019507408142089844
NFE2	CA3-AS1	0.019491636504729588
NFE2	RNASE1	0.019488747417926788
NFE2	SERPINB3	0.019474156200885773
HOXD1	TLCD4	0.019469378516077995
NFIX	IL1R1	0.0194629468023777
GATA1	ANKRD9	0.019440434873104095
NKX2-5	CTB-54I1.2	0.019408313557505608
NKX2-5	CYP4Z1	0.019399592652916908
TAL1	HSPA1A	0.01939072459936142
TAL1	RNF10	0.019358402118086815
HOXD1	ALAS2	0.019357027485966682
NKX2-5	C9orf78	0.01934262551367283
E2F2	LTF	0.019310103729367256
TAL1	IGHGP	0.019308993592858315
NFE2	EIF1AY	0.01930734728063856
NFIX	G0S2	0.01930270195007324
E2F2	EREG	0.019298927237590153
NFIX	STMP1	0.01928266684214274
HOXD1	NCOA4	0.019256114959716797
NFE2	PATE1	0.019254563376307487
NFIX	GYPC	0.019226567819714546
NKX2-5	HBG1	0.019183630123734474
NFE2	MKRN1	0.01918272931000282
GATA1	CA3-AS1	0.019137680530548096
NFIX	RETN	0.01911672353744507
E2F2	ABCA13	0.019083522260189056
NFIX	AMBP	0.01900828629732132
NFIX	SLC38A5	0.019006888071695965
NFE2	EPB41	0.019005685193198067
NKX2-5	STRADB	0.018995486199855804
HOXD1	FBXO9	0.01895245350897312
NFE2	KRT1	0.018940718844532967
HOXD1	RNF10	0.018935618922114372
NFIX	APOC3	0.018920719623565674
TAL1	C1QB	0.018909206613898277
HOXD1	CTD-2272D18.1	0.01890409365296364
TAL1	CSF3R	0.018880611285567284
NFIX	OPTN	0.01886777745352851
NFE2	SEMG2	0.01883855275809765
NFE2	CCL20	0.018837510297695797
NKX2-5	MFSD2B	0.018827812746167183
NKX2-5	OR5A2	0.018821703270077705
NKX2-5	CDH2	0.018817799165844917
TAL1	LINC02389	0.018817370757460594
E2F2	S100A8	0.01881192810833454
NFE2	HOXD1	0.018803438171744347
HOXD1	DMTN	0.01879781484603882
GATA1	TMOD1	0.018797178566455842
E2F2	PADI4	0.0187666192650795
E2F2	MNDA	0.0187665360669295
NFE2	KCNJ15	0.018765312704173
NFIX	H1-2	0.018754110886500433
NFE2	C1QB	0.018749728798866272
HOXD1	CHPT1	0.018726849928498268
E2F2	HP	0.018723061308264732
NKX2-5	RP5-1031J8.1	0.0187186598777771
NFIX	RP11-20D14.6	0.018711547056833904
E2F2	IL1R2	0.018710728734731674
NFIX	DEFA3	0.018709447234869003
GATA1	EIF1AY	0.018693397442499798
NFE2	TMCC2	0.018681371584534645
NKX2-5	OBP2A	0.01865643821656704
NFIX	NATD1	0.018643582860628765
NKX2-5	RP11-217O12.1	0.01863867975771427
NFIX	STRADB	0.018608270213007927
HOXD1	YBX3	0.018591715022921562
E2F2	IGKC	0.018588536729415257
NFIX	TALDO1	0.01854657530784607
NFE2	MMP8	0.018543662503361702
E2F2	IGHM	0.01853293366730213
NFE2	IGF2R	0.01851901488426404
NKX2-5	EDIL3-DT	0.018502816557884216
GATA1	RHCE	0.01849512259165446
NFE2	FBXO9	0.01846475357359106
TAL1	R3HDM4	0.01845287283261617
NFE2	ORM1	0.01844297775200435
NFIX	RBM38	0.018432146310806273
NFE2	IGHGP	0.018393157050013542
NFE2	MAP2K3	0.01838161242313874
NKX2-5	LMX1A	0.018350841477513313
NFIX	YBX3	0.0183284392482356
NFE2	SLC25A37	0.018299003010210785
NFE2	HBB	0.018290665414598253
E2F2	EIF1AY	0.018234126269817352
NKX2-5	FECH	0.018212124705314636
TAL1	LINC00570	0.018196243792772293
NFIX	FKBP8	0.018192589282989502
NKX2-5	LRG1	0.01817833073437214
NFIX	CHPT1	0.018172143470673335
NKX2-5	RP11-731J8.2	0.018169542774558067
NFE2	CTD-2272D18.1	0.018169498071074486
NFIX	S100A3	0.01816522516310215
NKX2-5	XK	0.01815223880112171
HOXD1	SLC25A37	0.01813896745443344
NKX2-5	APOH	0.018134668469429016
GATA1	CTSB	0.018127769231796265
HOXD1	DPM2	0.018121926113963127
E2F2	CSF3R	0.018106738726298015
NEUROD1	BAG1	0.018102869391441345
FOXA1	KLK11	0.018063167110085487
NFIX	LYL1	0.018059545984634988
NEUROD1	IGF2R	0.01805719919502735
NFIX	MICAL2	0.018054500222206116
NFIX	GSPT1	0.01802182022263022
NFIX	COL12A1	0.01798803173005581
HOXD1	ADIPOR1	0.017969993874430656
NFIX	EREG	0.017950253827231272
NKX2-5	PLA2R1	0.01792338490486145
NFIX	SELENOP	0.01791539912422498
E2F2	IGHV3-7	0.017913583666086197
NFIX	SIAH2	0.017912108164567214
E2F2	CXCL8	0.017900073900818825
TAL1	SLC25A39	0.01785328664949962
NEUROD1	CA3-AS1	0.01783047430217266
NFIX	IGHA1	0.01780957542359829
FOXA1	HSPA1A	0.017780795693397522
E2F2	TMEM92	0.017771244049072266
NKX2-5	FAXDC2	0.017754191532731056
NKX2-5	SOX5P1	0.017748378217220306
NFIX	THBS1	0.017719243466854096
NFIX	VCAN	0.017680766060948372
NFE2	SLC40A1	0.017621437256986446
NKX2-5	RP11-398J13.1	0.017607973888516426
E2F2	SIAH2	0.01757611520588398
NKX2-5	S100A7A	0.017561474815011024
NFIX	FBXO9	0.017548030614852904
NKX2-5	ABCC9	0.017527824267745018
NFIX	APOA1	0.017523594200611115
PAX3	S100A8	0.01751282811164856
E2F2	IGF2BP2	0.01749977469444275
PAX3	HSPA1A	0.017487330362200737
NFE2	RNF10	0.01746859620599186
NEUROD1	IGHM	0.01744052954018116
HOXD1	PINK1	0.017420917749404907
NEUROD1	IGHA1	0.017417315393686295
NFE2	IL7R	0.017401494085788727
TAL1	S100A8	0.017390569671988487
KLF1	SLFN14	0.01738465018570423
NKX2-5	Y_RNA_ENSG00000206911	0.017380675300955772
NKX2-5	TNNC1	0.01735488884150982
GATA1	STMP1	0.017303261905908585
E2F2	IGHV3-30	0.0172999557107687
NEUROD1	AC096579.15	0.017298532649874687
E2F2	MTCO1P12	0.0172963235527277
TAL1	IGHA1	0.01729095975557963
GATA1	FKBP8	0.01728508302143642
GATA1	TF	0.01727934554219246
NEUROD1	STMP1	0.017277875915169716
FOXA1	HLA-DRA	0.01727716624736786
E2F2	IGHV3-15	0.017265046015381813
E2F2	CA3-AS1	0.017189448699355125
NKX2-5	IGF2R	0.017123853787779808
FOXA1	C1QA	0.017102960497140884
E2F2	LCN2	0.017011104772488277
NEUROD1	HPX	0.016999797895550728
E2F2	CXCL2	0.01698622666299343
NKX2-5	APOB	0.016967611387372017
TAL1	SLFN14	0.016961079090833664
GATA1	MARCHF8	0.01695270836353302
GATA1	TALDO1	0.016911983489990234
FOXA1	EREG	0.016883550211787224
GATA1	MPP1	0.016878434589930942
NEUROD1	IGHG1	0.01687029004096985
E2F2	IGHV3-23	0.0168591495603323
NEUROD1	MFSD2B	0.016847774386405945
E2F2	HLA-DRA	0.016820205375552177
E2F2	OLFM4	0.01681504026055336
FOXA1	MNDA	0.016800271347165108
E2F2	IGKV2-29	0.016769906505942345
GATA1	BNIP3L	0.016607570979330275
GATA1	GABARAPL2	0.01658811296025912
PAX3	KLK11	0.01651734672486782
E2F2	IGHG1	0.01651122545202573
TAL1	TF	0.016483807936310768
NKX2-5	RP11-709A23.2	0.016471294686198235
E2F2	SLC38A5	0.016444349927561625
FOXA1	PAX3	0.016426919028162956
E2F2	IGLV2-8	0.016387132927775383
KLF1	GPX1	0.01638365164399147
NEUROD1	CHPT1	0.01635393686592579
KLF1	HSPA1A	0.01633191481232643
GATA1	MICAL2	0.01633099652826786
E2F2	ATP6V0C	0.016301244497299194
GATA1	YPEL3	0.016296852380037308
E2F2	AP000962.2	0.016284098848700523
NEUROD1	CTSB	0.016269773244857788
E2F2	VCAN	0.016261739656329155
PAX3	LYZ	0.016249360516667366
NEUROD1	LINC00570	0.01623188704252243
NEUROD1	IGKC	0.01620771549642086
E2F2	IGLV3-21	0.01618846505880356
GATA1	FBXO7	0.01618842887026923
E2F2	IGHA2	0.016173524782061577
PAX3	EIF1AY	0.016153894364833832
FOXA1	PLAUR	0.016055891290307045
PAX3	STMP1	0.016007529571652412
PAX3	SLC25A39	0.016005560755729675
E2F2	RP11-20D14.6	0.015986202284693718
E2F2	SLFN14	0.015978025272488594
TAL1	GUK1	0.01593371480703354
NEUROD1	EIF1AY	0.01592186652123928
E2F2	IGKV2-24	0.015906082466244698
NEUROD1	GSPT1	0.01589224860072136
GATA1	SLFN14	0.015886755660176277
TAL1	LGALS3	0.015881938859820366
E2F2	IGHG4	0.015853822231292725
E2F2	S100P	0.01584446430206299
TAL1	RBM38	0.015840971221526463
NEUROD1	NCOA4	0.01578211908539136
FOXA1	MMP9	0.015759693458676338
TAL1	PLPPR1	0.01575550064444542
PAX3	MICAL2	0.015752701088786125
E2F2	PRDX2	0.015752525793181524
KLF1	TLCD4	0.015733936801552773
E2F2	IGKV4-1	0.015715815126895905
TAL1	SLC2A1	0.015695134177803993
E2F2	SRRD	0.015694255630175274
E2F2	C1QA	0.015678469091653824
GATA1	BSG	0.015595371169703347
FOXA1	EIF1AY	0.015563522465527058
FOXA1	IL7R	0.015559375286102295
GATA1	SLC2A1	0.015553940087556839
GATA1	HAGH	0.015541143715381622
TAL1	CXCL2	0.015530426055192947
TAL1	RIOK3	0.015521112829446793
KLF1	MFSD2B	0.015514753758907318
TAL1	SMIM1	0.015503966559966406
TAL1	MTCO1P12	0.015474215149879456
E2F2	IGHV4-59	0.015472893603146076
E2F2	YPEL4	0.015466306358575821
E2F2	FBXO9	0.015462738546458158
FOXA1	C1QB	0.015438859350979328
E2F2	IGKV3-15	0.015424489974975586
TAL1	FBXO9	0.015415211208164692
E2F2	IGHV3-53	0.015405908226966858
TAL1	CFHR2	0.015404033474624157
E2F2	IGHG3	0.015401188284158707
E2F2	PLAUR	0.015392236411571503
TAL1	TALDO1	0.01538112387061119
PAX3	MNDA	0.015367683954536915
FOXA1	CCL20	0.015358607284724712
PAX3	C1QA	0.015344767831265926
E2F2	FKBP8	0.01533317430452867
NEUROD1	IGLV3-1	0.015317976474761963
TAL1	ADIPOR1	0.015301077626645565
E2F2	GLUL	0.015283303601401193
PAX3	MMP9	0.015278059057891369
TAL1	SRRD	0.01527330931276083
PAX3	CSF3R	0.015269297175109386
PAX3	CA3-AS1	0.015237689018249512
NEUROD1	S100A8	0.01522644329816103
TAL1	MFSD2B	0.015223190188407898
FOXA1	TMOD1	0.015190468169748783
E2F2	MARCHF8	0.015174563441957747
GATA1	BAG1	0.015142449488242468
TAL1	NASPP1	0.015124413184821606
PAX3	HLA-DRA	0.015124350786209106
E2F2	STMP1	0.015105270526625893
FOXA1	LGALS3	0.015100670047104359
PAX3	BLVRB	0.015054057352244854
TAL1	YOD1	0.015020410219828287
NEUROD1	IGHG4	0.014986872673034668
E2F2	MKRN1	0.014984847770796882
KLF1	CFHR2	0.014982837252318859
E2F2	MXI1	0.014966185390949249
FOXA1	SLC25A39	0.014955117367208004
PAX3	EREG	0.014927725307643414
FOXA1	CA3-AS1	0.01490859966725111
KLF1	PRDX2	0.014879533648490905
TAL1	TLCD4	0.014850298563639322
E2F2	EPB41	0.014826998114585876
GATA1	ADIPOR1	0.01481635719537735
E2F2	GUK1	0.01481360321243604
FOXA1	BLVRB	0.014776699244976044
E2F2	KCNJ15	0.01475942600518465
E2F2	LGALS3	0.014754619863298204
GATA1	CFHR2	0.014752489514648914
NEUROD1	C1QB	0.014746016822755337
E2F2	TALDO1	0.014696015761448787
E2F2	RBM38	0.014691013310636793
E2F2	IGKV2-30	0.014674481935799122
GATA1	IGLC2	0.014623560011386871
E2F2	BASP1	0.014623071659695019
E2F2	CFHR2	0.014596638269722462
TAL1	GYPC	0.01459513498204095
PAX3	IL7R	0.014581833966076374
PAX3	PLAUR	0.014565743505954742
KLF1	OSBP2	0.014554564841091633
TAL1	BSG	0.01455439751346906
E2F2	SLC8A1	0.014547026405731836
NEUROD1	IGLV3-19	0.014518233947455883
TAL1	SLC8A1	0.014513074420392513
E2F2	NFE2	0.014506283402442931
GATA1	MTCO1P12	0.014501310884952545
E2F2	ST6GALNAC4	0.014491475290722318
NEUROD1	TBCEL	0.014463238418102264
PAX3	C9orf78	0.014458159916102886
E2F2	IGKV3-20	0.01442362368106842
E2F2	TLCD4	0.01439887285232544
TAL1	CTSB	0.014360922388732433
E2F2	IGKV1-5	0.014358687214553356
E2F2	IGKV3-11	0.014357523061335087
GATA1	CHPT1	0.014349454082548618
TAL1	EMID1	0.014311504550278187
PAX3	STRADB	0.01428182888776064
E2F2	MICAL2	0.014252237975597382
PAX3	TMOD1	0.014230027794837952
PAX3	FKBP8	0.014220449142158031
PAX3	CCL20	0.014219437725841999
E2F2	IGF2R	0.014164958149194717
GATA1	NFIX	0.01415407657623291
FOXA1	ANKRD9	0.014151987619698048
TAL1	CHPT1	0.014151771863301596
PAX3	GLUL	0.014148569665849209
TAL1	KRT1	0.014140777289867401
TAL1	EREG	0.014127626083791256
E2F2	THBS1	0.01411349419504404
PAX3	TALDO1	0.014077786356210709
TAL1	GABARAPL2	0.014075513929128647
PAX3	C1QB	0.014074839651584625
PAX3	PLEK2	0.01404593139886856
GATA1	STRADB	0.014030983405453818
TAL1	TCP11L2	0.014003871940076351
E2F2	SLC40A1	0.014003263165553411
GATA1	MFSD2B	0.013998124748468399
FOXA1	GUK1	0.013985621742904186
FOXA1	IL1R2	0.01394328847527504
E2F2	IGLC2	0.013941596262156963
E2F2	GYPC	0.013924069025299766
PAX3	GUK1	0.01392009574919939
NEUROD1	LGALS3	0.013916395604610443
NEUROD1	APOC3	0.013883620500564575
GATA1	DEFA3	0.013877867721021175
E2F2	RHCE	0.013875809498131275
TAL1	HBQ1	0.013872195966541767
FOXA1	THBS1	0.01385913509875536
FOXA1	STMP1	0.013857546262443066
NEUROD1	HBB	0.013840076513588428
FOXA1	GLUL	0.013827867805957794
PAX3	CAPN5	0.013824231922626495
NEUROD1	FGL1	0.013817880302667618
E2F2	TENT5C	0.013784668097893396
FOXA1	SPRR3	0.013772028498351574
E2F2	BSG	0.01376938670873642
E2F2	MZB1	0.013767905533313751
GATA1	HBB	0.013763262331485749
PAX3	ANKRD9	0.013761394657194614
TAL1	BAG1	0.01373882293701172
PAX3	LGALS3	0.013737541623413563
FOXA1	G0S2	0.01372914295643568
GATA1	PINK1	0.01369650661945343
TAL1	MT1L	0.013690609484910965
TAL1	HBB	0.013671000301837922
PAX3	BAG1	0.013663272373378277
NEUROD1	SAA2	0.013644126243889332
TAL1	C9orf78	0.013643833808600903
NEUROD1	APOE	0.013632349669933319
FOXA1	C9orf78	0.013629690743982792
PAX3	FAM210B	0.013626709580421448
GATA1	HBQ1	0.013608592562377453
E2F2	ACSL1	0.013589935643332345
TAL1	CDC34	0.013588895089924335
NEUROD1	DEFA3	0.013583626598119736
TAL1	GMPR	0.013574771583080292
GATA1	RP11-20D14.6	0.01355068851262331
FOXA1	BAG1	0.013517682440578938
PAX3	CTNNAL1	0.013497866690158844
TAL1	TENT5C	0.013490989804267883
PAX3	SPRR3	0.013466800563037395
PAX3	HAGH	0.01343749463558197
PAX3	BSG	0.013436143286526203
PAX3	UBXN6	0.013435392640531063
TAL1	ACSL1	0.01342669129371643
GATA1	LINC00570	0.013397634029388428
PAX3	SIAH2	0.013377770781517029
PAX3	THBS1	0.01337567251175642
NEUROD1	IGHG3	0.01337259728461504
KLF1	S100A8	0.013369184918701649
FOXA1	MAP2K3	0.013362343423068523
FOXA1	TALDO1	0.013323456048965454
TAL1	PRDX2	0.01329152137041092
PAX3	SLC25A37	0.013289284892380238
NEUROD1	RETN	0.013288614340126514
GATA1	IGF2BP2	0.0132574662566185
PAX3	G0S2	0.013244367204606533
TAL1	RPL7AP26	0.013223747722804546
GATA1	FHDC1	0.01321775745600462
GATA1	NCOA4	0.013185800186225347
FOXA1	CAPN5	0.013166062533855438
TAL1	H1-2	0.013146477937698364
PAX3	BNIP3L	0.013134310953319073
PAX3	SLC2A1	0.013111445121467113
