source	target	edge_score	max_head_layer_score	top_head_layers
MAL	IL7R	0.0651969395431817	0.23897058823529413	"[{""layer"": 5, ""head"": 4, ""score"": 0.23897058823529413}, {""layer"": 0, ""head"": 6, ""score"": 0.23054534313725492}, {""layer"": 6, ""head"": 6, ""score"": 0.22166053921568626}, {""layer"": 5, ""head"": 7, ""score"": 0.203125}, {""layer"": 7, ""head"": 6, ""score"": 0.18259803921568626}]"
MAL	OR52N2	0.0640793517231941	0.457275390625	"[{""layer"": 0, ""head"": 3, ""score"": 0.457275390625}, {""layer"": 0, ""head"": 1, ""score"": 0.2340087890625}, {""layer"": 0, ""head"": 0, ""score"": 0.22412109375}, {""layer"": 1, ""head"": 2, ""score"": 0.190185546875}, {""layer"": 1, ""head"": 3, ""score"": 0.1785888671875}]"
NFIX	IGLV4-69	0.0632762610912323	1.0	"[{""layer"": 0, ""head"": 2, ""score"": 1.0}, {""layer"": 0, ""head"": 7, ""score"": 0.998046875}, {""layer"": 2, ""head"": 6, ""score"": 0.090576171875}, {""layer"": 1, ""head"": 2, ""score"": 0.08203125}, {""layer"": 3, ""head"": 6, ""score"": 0.07427978515625}]"
NCOA4	OR52N2	0.0631942898035049	0.3525390625	"[{""layer"": 0, ""head"": 3, ""score"": 0.3525390625}, {""layer"": 0, ""head"": 1, ""score"": 0.235107421875}, {""layer"": 1, ""head"": 2, ""score"": 0.1982421875}, {""layer"": 0, ""head"": 0, ""score"": 0.1680908203125}, {""layer"": 2, ""head"": 5, ""score"": 0.150634765625}]"
MAL	TMEM86B	0.0628139376640319	0.89111328125	"[{""layer"": 0, ""head"": 5, ""score"": 0.89111328125}, {""layer"": 0, ""head"": 3, ""score"": 0.544921875}, {""layer"": 0, ""head"": 0, ""score"": 0.44287109375}, {""layer"": 0, ""head"": 1, ""score"": 0.40283203125}, {""layer"": 1, ""head"": 0, ""score"": 0.1451416015625}]"
MAL	SLC7A14	0.0624458007514476	0.79931640625	"[{""layer"": 0, ""head"": 1, ""score"": 0.79931640625}, {""layer"": 0, ""head"": 0, ""score"": 0.325927734375}, {""layer"": 2, ""head"": 6, ""score"": 0.2083740234375}, {""layer"": 3, ""head"": 5, ""score"": 0.1947021484375}, {""layer"": 1, ""head"": 0, ""score"": 0.179443359375}]"
MXI1	SLC7A14	0.062419593334198	0.9033203125	"[{""layer"": 0, ""head"": 1, ""score"": 0.9033203125}, {""layer"": 1, ""head"": 2, ""score"": 0.2154541015625}, {""layer"": 2, ""head"": 6, ""score"": 0.17626953125}, {""layer"": 3, ""head"": 6, ""score"": 0.1756591796875}, {""layer"": 0, ""head"": 0, ""score"": 0.153564453125}]"
NCOA4	MMP13	0.0620611049234867	0.99951171875	"[{""layer"": 0, ""head"": 2, ""score"": 0.99951171875}, {""layer"": 0, ""head"": 5, ""score"": 0.99609375}, {""layer"": 0, ""head"": 7, ""score"": 0.76171875}, {""layer"": 0, ""head"": 3, ""score"": 0.23291015625}, {""layer"": 0, ""head"": 0, ""score"": 0.09136962890625}]"
PBX1	IGHG3	0.0615689158439636	0.17138671875	"[{""layer"": 10, ""head"": 3, ""score"": 0.17138671875}, {""layer"": 2, ""head"": 6, ""score"": 0.1568603515625}, {""layer"": 1, ""head"": 5, ""score"": 0.1424560546875}, {""layer"": 5, ""head"": 7, ""score"": 0.12646484375}, {""layer"": 4, ""head"": 1, ""score"": 0.120849609375}]"
NCOA4	BTBD10P2	0.0589023046195507	0.1746826171875	"[{""layer"": 0, ""head"": 7, ""score"": 0.1746826171875}, {""layer"": 2, ""head"": 3, ""score"": 0.1456298828125}, {""layer"": 4, ""head"": 4, ""score"": 0.124755859375}, {""layer"": 5, ""head"": 5, ""score"": 0.1070556640625}, {""layer"": 3, ""head"": 5, ""score"": 0.097900390625}]"
NCOA4	IGHV1-2	0.0580571889877319	0.9716796875	"[{""layer"": 0, ""head"": 7, ""score"": 0.9716796875}, {""layer"": 10, ""head"": 3, ""score"": 0.325927734375}, {""layer"": 2, ""head"": 6, ""score"": 0.16064453125}, {""layer"": 1, ""head"": 5, ""score"": 0.10443115234375}, {""layer"": 3, ""head"": 6, ""score"": 0.08660888671875}]"
MAL	KRT1	0.0575302839279174	0.96337890625	"[{""layer"": 0, ""head"": 2, ""score"": 0.96337890625}, {""layer"": 0, ""head"": 1, ""score"": 0.38818359375}, {""layer"": 0, ""head"": 7, ""score"": 0.11138916015625}, {""layer"": 10, ""head"": 3, ""score"": 0.08477783203125}, {""layer"": 5, ""head"": 7, ""score"": 0.07830810546875}]"
MAL	HSPA1A	0.0572123683017233	0.44497282608695654	"[{""layer"": 0, ""head"": 6, ""score"": 0.44497282608695654}, {""layer"": 0, ""head"": 7, ""score"": 0.2868546195652174}, {""layer"": 9, ""head"": 3, ""score"": 0.2027853260869565}, {""layer"": 8, ""head"": 6, ""score"": 0.16771399456521738}, {""layer"": 8, ""head"": 3, ""score"": 0.14911684782608695}]"
MAL	BTBD10P2	0.0554512925446033	0.12237548828125	"[{""layer"": 1, ""head"": 4, ""score"": 0.12237548828125}, {""layer"": 2, ""head"": 3, ""score"": 0.1220703125}, {""layer"": 0, ""head"": 7, ""score"": 0.1180419921875}, {""layer"": 3, ""head"": 4, ""score"": 0.11431884765625}, {""layer"": 5, ""head"": 0, ""score"": 0.109130859375}]"
MXI1	ABCC9	0.0550926625728607	0.35302734375	"[{""layer"": 0, ""head"": 1, ""score"": 0.35302734375}, {""layer"": 2, ""head"": 6, ""score"": 0.2548828125}, {""layer"": 0, ""head"": 0, ""score"": 0.2247314453125}, {""layer"": 1, ""head"": 6, ""score"": 0.166015625}, {""layer"": 7, ""head"": 6, ""score"": 0.164794921875}]"
MAL	CXCL1	0.0548185668885707	0.1910400390625	"[{""layer"": 0, ""head"": 4, ""score"": 0.1910400390625}, {""layer"": 4, ""head"": 1, ""score"": 0.1312255859375}, {""layer"": 1, ""head"": 5, ""score"": 0.1131591796875}, {""layer"": 5, ""head"": 7, ""score"": 0.10784912109375}, {""layer"": 1, ""head"": 6, ""score"": 0.0987548828125}]"
MAL	IGKC	0.0539512932300567	0.17890625	"[{""layer"": 5, ""head"": 7, ""score"": 0.17890625}, {""layer"": 6, ""head"": 6, ""score"": 0.14345703125}, {""layer"": 0, ""head"": 4, ""score"": 0.134375}, {""layer"": 6, ""head"": 7, ""score"": 0.13037109375}, {""layer"": 1, ""head"": 5, ""score"": 0.12529296875}]"
NCOA4	TCAM1P	0.053711075335741	0.81396484375	"[{""layer"": 0, ""head"": 1, ""score"": 0.81396484375}, {""layer"": 0, ""head"": 0, ""score"": 0.30126953125}, {""layer"": 0, ""head"": 3, ""score"": 0.221923828125}, {""layer"": 3, ""head"": 6, ""score"": 0.1273193359375}, {""layer"": 1, ""head"": 2, ""score"": 0.1224365234375}]"
LYL1	ABALON	0.0536226332187652	0.440185546875	"[{""layer"": 0, ""head"": 0, ""score"": 0.440185546875}, {""layer"": 0, ""head"": 3, ""score"": 0.40478515625}, {""layer"": 1, ""head"": 2, ""score"": 0.1531982421875}, {""layer"": 2, ""head"": 6, ""score"": 0.1304931640625}, {""layer"": 3, ""head"": 6, ""score"": 0.1236572265625}]"
MXI1	HSPB3	0.0535084307193756	0.98974609375	"[{""layer"": 0, ""head"": 7, ""score"": 0.98974609375}, {""layer"": 0, ""head"": 2, ""score"": 0.221923828125}, {""layer"": 0, ""head"": 3, ""score"": 0.1661376953125}, {""layer"": 3, ""head"": 6, ""score"": 0.102294921875}, {""layer"": 1, ""head"": 3, ""score"": 0.09918212890625}]"
MAL	TSPAN5	0.0533222393556074	0.37357954545454547	"[{""layer"": 0, ""head"": 4, ""score"": 0.37357954545454547}, {""layer"": 0, ""head"": 6, ""score"": 0.31587357954545453}, {""layer"": 0, ""head"": 0, ""score"": 0.16938920454545456}, {""layer"": 8, ""head"": 7, ""score"": 0.1407137784090909}, {""layer"": 1, ""head"": 6, ""score"": 0.11337002840909091}]"
MXI1	IL7R	0.0529749834979022	0.2013888888888889	"[{""layer"": 6, ""head"": 6, ""score"": 0.2013888888888889}, {""layer"": 7, ""head"": 6, ""score"": 0.16536458333333334}, {""layer"": 1, ""head"": 6, ""score"": 0.14250578703703703}, {""layer"": 7, ""head"": 0, ""score"": 0.1281105324074074}, {""layer"": 8, ""head"": 6, ""score"": 0.12659143518518517}]"
MAL	MTCO1P12	0.0529603106634957	0.19363839285714285	"[{""layer"": 10, ""head"": 3, ""score"": 0.19363839285714285}, {""layer"": 4, ""head"": 2, ""score"": 0.11774553571428571}, {""layer"": 3, ""head"": 3, ""score"": 0.11390904017857142}, {""layer"": 9, ""head"": 7, ""score"": 0.10065569196428571}, {""layer"": 10, ""head"": 7, ""score"": 0.09040178571428571}]"
LYL1	CCL22	0.0526413433253765	0.1661376953125	"[{""layer"": 0, ""head"": 0, ""score"": 0.1661376953125}, {""layer"": 3, ""head"": 7, ""score"": 0.12939453125}, {""layer"": 5, ""head"": 7, ""score"": 0.12939453125}, {""layer"": 7, ""head"": 0, ""score"": 0.1256103515625}, {""layer"": 6, ""head"": 0, ""score"": 0.119140625}]"
MXI1	RP11-162A12.3	0.0525637082755565	0.37841796875	"[{""layer"": 0, ""head"": 1, ""score"": 0.37841796875}, {""layer"": 0, ""head"": 5, ""score"": 0.32568359375}, {""layer"": 0, ""head"": 2, ""score"": 0.1982421875}, {""layer"": 0, ""head"": 3, ""score"": 0.1129150390625}, {""layer"": 2, ""head"": 6, ""score"": 0.10833740234375}]"
NCOA4	AC137932.5	0.0517815463244915	0.35791015625	"[{""layer"": 0, ""head"": 1, ""score"": 0.35791015625}, {""layer"": 0, ""head"": 3, ""score"": 0.219482421875}, {""layer"": 0, ""head"": 0, ""score"": 0.19384765625}, {""layer"": 1, ""head"": 2, ""score"": 0.13427734375}, {""layer"": 2, ""head"": 5, ""score"": 0.1263427734375}]"
PBX1	TPSB2	0.0517633344445909	0.3872767857142857	"[{""layer"": 0, ""head"": 4, ""score"": 0.3872767857142857}, {""layer"": 0, ""head"": 7, ""score"": 0.32979910714285715}, {""layer"": 7, ""head"": 0, ""score"": 0.15345982142857142}, {""layer"": 7, ""head"": 6, ""score"": 0.11467633928571429}, {""layer"": 0, ""head"": 6, ""score"": 0.11363002232142858}]"
MAL	IGHG1	0.0517033487558364	0.90478515625	"[{""layer"": 0, ""head"": 1, ""score"": 0.90478515625}, {""layer"": 0, ""head"": 4, ""score"": 0.2398681640625}, {""layer"": 5, ""head"": 7, ""score"": 0.1568603515625}, {""layer"": 2, ""head"": 6, ""score"": 0.152587890625}, {""layer"": 6, ""head"": 6, ""score"": 0.1363525390625}]"
NFIX	JCHAIN	0.0512091219425201	0.9404296875	"[{""layer"": 0, ""head"": 7, ""score"": 0.9404296875}, {""layer"": 0, ""head"": 1, ""score"": 0.10284423828125}, {""layer"": 7, ""head"": 6, ""score"": 0.0833740234375}, {""layer"": 6, ""head"": 7, ""score"": 0.06658935546875}, {""layer"": 5, ""head"": 7, ""score"": 0.06640625}]"
MAL	SNORD11	0.0512001179158687	0.4052734375	"[{""layer"": 0, ""head"": 1, ""score"": 0.4052734375}, {""layer"": 0, ""head"": 0, ""score"": 0.15673828125}, {""layer"": 2, ""head"": 6, ""score"": 0.130615234375}, {""layer"": 1, ""head"": 0, ""score"": 0.129638671875}, {""layer"": 1, ""head"": 6, ""score"": 0.1251220703125}]"
MAL	RBM38	0.0505326578491612	0.4777960526315789	"[{""layer"": 0, ""head"": 3, ""score"": 0.4777960526315789}, {""layer"": 0, ""head"": 0, ""score"": 0.2740542763157895}, {""layer"": 0, ""head"": 1, ""score"": 0.1884251644736842}, {""layer"": 0, ""head"": 5, ""score"": 0.169921875}, {""layer"": 1, ""head"": 0, ""score"": 0.13558799342105263}]"
MXI1	IGKV4-1	0.0503827445209026	0.1673583984375	"[{""layer"": 0, ""head"": 7, ""score"": 0.1673583984375}, {""layer"": 2, ""head"": 6, ""score"": 0.1251220703125}, {""layer"": 1, ""head"": 6, ""score"": 0.0853271484375}, {""layer"": 3, ""head"": 6, ""score"": 0.0843505859375}, {""layer"": 0, ""head"": 6, ""score"": 0.08160400390625}]"
MAL	ATP6V0C	0.0502547025680542	0.25474330357142855	"[{""layer"": 4, ""head"": 4, ""score"": 0.25474330357142855}, {""layer"": 3, ""head"": 4, ""score"": 0.25083705357142855}, {""layer"": 5, ""head"": 1, ""score"": 0.20661272321428573}, {""layer"": 4, ""head"": 1, ""score"": 0.1552734375}, {""layer"": 6, ""head"": 1, ""score"": 0.12004743303571429}]"
HOXD1	SEMG1	0.0498393140733242	1.0	"[{""layer"": 0, ""head"": 2, ""score"": 1.0}, {""layer"": 0, ""head"": 7, ""score"": 0.97412109375}, {""layer"": 0, ""head"": 5, ""score"": 0.87939453125}, {""layer"": 0, ""head"": 3, ""score"": 0.10028076171875}, {""layer"": 4, ""head"": 6, ""score"": 0.04656982421875}]"
LYL1	ADH6	0.0498187951743602	0.70947265625	"[{""layer"": 0, ""head"": 6, ""score"": 0.70947265625}, {""layer"": 0, ""head"": 5, ""score"": 0.5146484375}, {""layer"": 0, ""head"": 7, ""score"": 0.3271484375}, {""layer"": 0, ""head"": 2, ""score"": 0.1968994140625}, {""layer"": 3, ""head"": 5, ""score"": 0.0753173828125}]"
NFE2	SEMG1	0.0496244914829731	1.0	"[{""layer"": 0, ""head"": 2, ""score"": 1.0}, {""layer"": 0, ""head"": 7, ""score"": 0.93896484375}, {""layer"": 0, ""head"": 5, ""score"": 0.92578125}, {""layer"": 0, ""head"": 3, ""score"": 0.0804443359375}, {""layer"": 0, ""head"": 1, ""score"": 0.0755615234375}]"
PBX1	HLA-DRA	0.0496086180210113	0.1949462890625	"[{""layer"": 0, ""head"": 6, ""score"": 0.1949462890625}, {""layer"": 5, ""head"": 4, ""score"": 0.1763916015625}, {""layer"": 6, ""head"": 1, ""score"": 0.170654296875}, {""layer"": 6, ""head"": 7, ""score"": 0.11865234375}, {""layer"": 5, ""head"": 1, ""score"": 0.11712646484375}]"
MAL	RP11-285C1.2	0.0495070964097976	0.9052734375	"[{""layer"": 0, ""head"": 5, ""score"": 0.9052734375}, {""layer"": 0, ""head"": 1, ""score"": 0.466796875}, {""layer"": 0, ""head"": 3, ""score"": 0.2421875}, {""layer"": 1, ""head"": 2, ""score"": 0.11663818359375}, {""layer"": 1, ""head"": 3, ""score"": 0.0997314453125}]"
MXI1	IGHV4-55	0.0493492819368839	0.09320068359375	"[{""layer"": 7, ""head"": 6, ""score"": 0.09320068359375}, {""layer"": 8, ""head"": 3, ""score"": 0.09259033203125}, {""layer"": 6, ""head"": 3, ""score"": 0.0867919921875}, {""layer"": 10, ""head"": 1, ""score"": 0.08343505859375}, {""layer"": 7, ""head"": 0, ""score"": 0.0828857421875}]"
NCOA4	SEMG1	0.0492544136941432	1.0	"[{""layer"": 0, ""head"": 2, ""score"": 1.0}, {""layer"": 0, ""head"": 7, ""score"": 0.9306640625}, {""layer"": 0, ""head"": 5, ""score"": 0.927734375}, {""layer"": 0, ""head"": 3, ""score"": 0.061309814453125}, {""layer"": 4, ""head"": 6, ""score"": 0.050537109375}]"
NFIX	CSNKA2IP	0.0490639023482799	0.70703125	"[{""layer"": 0, ""head"": 3, ""score"": 0.70703125}, {""layer"": 1, ""head"": 3, ""score"": 0.119140625}, {""layer"": 3, ""head"": 5, ""score"": 0.118408203125}, {""layer"": 5, ""head"": 5, ""score"": 0.11376953125}, {""layer"": 1, ""head"": 2, ""score"": 0.1104736328125}]"
MAL	PRDX2	0.0488540438505319	0.18254206730769232	"[{""layer"": 9, ""head"": 3, ""score"": 0.18254206730769232}, {""layer"": 10, ""head"": 3, ""score"": 0.18224158653846154}, {""layer"": 0, ""head"": 7, ""score"": 0.16691706730769232}, {""layer"": 3, ""head"": 3, ""score"": 0.16661658653846154}, {""layer"": 2, ""head"": 4, ""score"": 0.15655048076923078}]"
MAL	MXI1	0.0485460082689921	0.42473958333333334	"[{""layer"": 0, ""head"": 1, ""score"": 0.42473958333333334}, {""layer"": 0, ""head"": 2, ""score"": 0.39739583333333334}, {""layer"": 1, ""head"": 3, ""score"": 0.11145833333333334}, {""layer"": 1, ""head"": 0, ""score"": 0.08541666666666667}, {""layer"": 0, ""head"": 0, ""score"": 0.07936197916666667}]"
NFIX	IL7R	0.0483557097613811	0.22216796875	"[{""layer"": 0, ""head"": 4, ""score"": 0.22216796875}, {""layer"": 6, ""head"": 6, ""score"": 0.17578125}, {""layer"": 7, ""head"": 6, ""score"": 0.15234375}, {""layer"": 1, ""head"": 6, ""score"": 0.1505126953125}, {""layer"": 4, ""head"": 2, ""score"": 0.1282958984375}]"
NCOA4	RP11-432O12.1	0.0482026636600494	0.99755859375	"[{""layer"": 0, ""head"": 2, ""score"": 0.99755859375}, {""layer"": 0, ""head"": 7, ""score"": 0.98828125}, {""layer"": 0, ""head"": 5, ""score"": 0.2257080078125}, {""layer"": 0, ""head"": 1, ""score"": 0.1287841796875}, {""layer"": 1, ""head"": 1, ""score"": 0.046295166015625}]"
MAL	R3HDM4	0.0475645512342453	0.30078125	"[{""layer"": 0, ""head"": 1, ""score"": 0.30078125}, {""layer"": 0, ""head"": 0, ""score"": 0.2649739583333333}, {""layer"": 1, ""head"": 1, ""score"": 0.12939453125}, {""layer"": 1, ""head"": 2, ""score"": 0.092041015625}, {""layer"": 0, ""head"": 3, ""score"": 0.08919270833333333}]"
MAL	IGHG4	0.0474176742136478	0.1875	"[{""layer"": 5, ""head"": 7, ""score"": 0.1875}, {""layer"": 0, ""head"": 3, ""score"": 0.183837890625}, {""layer"": 0, ""head"": 1, ""score"": 0.1588134765625}, {""layer"": 1, ""head"": 1, ""score"": 0.1458740234375}, {""layer"": 2, ""head"": 6, ""score"": 0.1402587890625}]"
MAL	IL1R1	0.0470431357622146	0.2771484375	"[{""layer"": 0, ""head"": 0, ""score"": 0.2771484375}, {""layer"": 2, ""head"": 6, ""score"": 0.12607421875}, {""layer"": 1, ""head"": 0, ""score"": 0.12158203125}, {""layer"": 2, ""head"": 5, ""score"": 0.10703125}, {""layer"": 3, ""head"": 5, ""score"": 0.09375}]"
FOXA1	IGKC	0.0468509308993816	0.458984375	"[{""layer"": 0, ""head"": 4, ""score"": 0.458984375}, {""layer"": 10, ""head"": 3, ""score"": 0.19140625}, {""layer"": 0, ""head"": 6, ""score"": 0.152099609375}, {""layer"": 8, ""head"": 1, ""score"": 0.09478759765625}, {""layer"": 7, ""head"": 1, ""score"": 0.093994140625}]"
MAL	AC096579.15	0.0467261038720607	1.0	"[{""layer"": 0, ""head"": 2, ""score"": 1.0}, {""layer"": 0, ""head"": 7, ""score"": 0.89111328125}, {""layer"": 1, ""head"": 3, ""score"": 0.06494140625}, {""layer"": 3, ""head"": 2, ""score"": 0.053466796875}, {""layer"": 4, ""head"": 5, ""score"": 0.048828125}]"
SOX6	IL7R	0.0467133611440658	0.19990234375	"[{""layer"": 6, ""head"": 6, ""score"": 0.19990234375}, {""layer"": 2, ""head"": 6, ""score"": 0.16103515625}, {""layer"": 8, ""head"": 6, ""score"": 0.1318359375}, {""layer"": 7, ""head"": 0, ""score"": 0.12177734375}, {""layer"": 7, ""head"": 6, ""score"": 0.11728515625}]"
MAL	GUK1	0.0463600403223282	0.15454727564102563	"[{""layer"": 3, ""head"": 4, ""score"": 0.15454727564102563}, {""layer"": 10, ""head"": 3, ""score"": 0.13371394230769232}, {""layer"": 6, ""head"": 1, ""score"": 0.12620192307692307}, {""layer"": 4, ""head"": 4, ""score"": 0.11047676282051282}, {""layer"": 0, ""head"": 4, ""score"": 0.10346554487179487}]"
