source	target	edge_score	max_head_layer_score	top_head_layers
MAL	NATD1	0.0734898373484611	0.470703125	"[{""layer"": 0, ""head"": 7, ""score"": 0.470703125}, {""layer"": 1, ""head"": 3, ""score"": 0.375732421875}, {""layer"": 1, ""head"": 2, ""score"": 0.251220703125}, {""layer"": 2, ""head"": 2, ""score"": 0.21630859375}, {""layer"": 1, ""head"": 7, ""score"": 0.2130126953125}]"
MAL	CTD-2542L18.1	0.0714879855513572	0.357421875	"[{""layer"": 0, ""head"": 7, ""score"": 0.357421875}, {""layer"": 1, ""head"": 2, ""score"": 0.26416015625}, {""layer"": 1, ""head"": 7, ""score"": 0.238037109375}, {""layer"": 2, ""head"": 2, ""score"": 0.2332763671875}, {""layer"": 2, ""head"": 0, ""score"": 0.211181640625}]"
MAL	KRT1	0.0714155212044715	0.444580078125	"[{""layer"": 5, ""head"": 0, ""score"": 0.444580078125}, {""layer"": 3, ""head"": 4, ""score"": 0.285400390625}, {""layer"": 4, ""head"": 5, ""score"": 0.248291015625}, {""layer"": 1, ""head"": 1, ""score"": 0.2313232421875}, {""layer"": 6, ""head"": 0, ""score"": 0.21728515625}]"
MXI1	RP11-162A12.3	0.0713040232658386	0.3974609375	"[{""layer"": 0, ""head"": 7, ""score"": 0.3974609375}, {""layer"": 1, ""head"": 2, ""score"": 0.283203125}, {""layer"": 1, ""head"": 5, ""score"": 0.277099609375}, {""layer"": 10, ""head"": 4, ""score"": 0.1986083984375}, {""layer"": 1, ""head"": 6, ""score"": 0.1807861328125}]"
LYL1	LCN1	0.0697369650006294	0.560546875	"[{""layer"": 2, ""head"": 1, ""score"": 0.560546875}, {""layer"": 8, ""head"": 0, ""score"": 0.45556640625}, {""layer"": 1, ""head"": 4, ""score"": 0.349365234375}, {""layer"": 2, ""head"": 0, ""score"": 0.30517578125}, {""layer"": 1, ""head"": 2, ""score"": 0.282470703125}]"
MAL	SLC38A5	0.0695559307932853	0.2232666015625	"[{""layer"": 4, ""head"": 3, ""score"": 0.2232666015625}, {""layer"": 8, ""head"": 0, ""score"": 0.2183837890625}, {""layer"": 1, ""head"": 6, ""score"": 0.2110595703125}, {""layer"": 1, ""head"": 0, ""score"": 0.1666259765625}, {""layer"": 6, ""head"": 6, ""score"": 0.144775390625}]"
PBX1	IGHG3	0.0683377683162689	0.17578125	"[{""layer"": 1, ""head"": 7, ""score"": 0.17578125}, {""layer"": 2, ""head"": 5, ""score"": 0.14990234375}, {""layer"": 2, ""head"": 2, ""score"": 0.1474609375}, {""layer"": 1, ""head"": 5, ""score"": 0.1434326171875}, {""layer"": 1, ""head"": 6, ""score"": 0.134033203125}]"
MAL	CXCL1	0.0668842270970344	0.376708984375	"[{""layer"": 1, ""head"": 4, ""score"": 0.376708984375}, {""layer"": 8, ""head"": 0, ""score"": 0.3671875}, {""layer"": 0, ""head"": 5, ""score"": 0.28515625}, {""layer"": 5, ""head"": 4, ""score"": 0.240478515625}, {""layer"": 1, ""head"": 0, ""score"": 0.233642578125}]"
NCOA4	TCAM1P	0.0658730044960975	0.60791015625	"[{""layer"": 0, ""head"": 7, ""score"": 0.60791015625}, {""layer"": 8, ""head"": 0, ""score"": 0.1968994140625}, {""layer"": 1, ""head"": 6, ""score"": 0.1910400390625}, {""layer"": 1, ""head"": 2, ""score"": 0.17724609375}, {""layer"": 1, ""head"": 4, ""score"": 0.1671142578125}]"
MAL	CTA-392E5.1	0.0642060339450836	0.75732421875	"[{""layer"": 0, ""head"": 1, ""score"": 0.75732421875}, {""layer"": 1, ""head"": 3, ""score"": 0.381103515625}, {""layer"": 10, ""head"": 3, ""score"": 0.338134765625}, {""layer"": 9, ""head"": 0, ""score"": 0.2425537109375}, {""layer"": 1, ""head"": 7, ""score"": 0.2177734375}]"
